x,y,theta,v,omega
2.228517,4.570515,-2.370869,0.345956,2.0
2.206266,4.5441,-2.170869,0.373309,1.597668
2.18773,4.511742,-2.011102,0.431579,1.676776
2.172687,4.471344,-1.843424,0.456204,1.353228
2.163409,4.426713,-1.708101,0.465625,0.961378
2.15905,4.330365,-1.538059,0.5,0.491779
2.161915,4.280452,-1.488881,0.5,0.339451
2.166851,4.230699,-1.454936,0.495409,0.104853
2.172836,4.181521,-1.444451,0.497362,0.043344
2.17921,4.132195,-1.440117,0.5,-0.032729
2.185644,4.082611,-1.443389,0.5,-0.060227
2.191848,4.032997,-1.449412,0.5,0.020622
5.189215,0.536749,-1.971157,0.5,-0.355556
2.174601,3.497225,4.452797,0.45979,-1.003636
0.240096,1.488745,0.166606,0.395638,-1.744855
4.668995,5.760814,-2.117765,0.328754,1.937076
4.712912,5.766179,-2.919047,0.495772,0.395667
3.93064,2.91511,-1.638389,0.472096,0.236428
3.200359,2.018148,-1.226784,0.474327,-1.027874
3.214035,1.972751,-1.329571,0.476824,-0.682144
3.223839,1.926097,-1.397786,0.5,-0.702883
3.230709,1.876582,-1.468074,0.462764,-0.455962
3.236178,1.780653,-1.556692,0.5,-0.407705
3.235864,1.730658,-1.597462,0.5,-0.289913
3.233806,1.680702,-1.626454,0.5,-0.067513
3.230856,1.630789,-1.633205,0.5,-0.166783
3.227322,1.580914,-1.649883,0.498151,-0.006666
3.22337,1.531256,-1.65055,0.466541,0.033038
3.21973,1.484745,-1.647246,0.5,0.156624
3.216301,1.434863,-1.631584,0.5,0.475246
3.214451,1.384902,-1.584059,0.406304,0.946145
3.215833,1.34431,-1.489444,0.441837,1.010241
4.591636,2.426958,0.798493,0.4791,-0.587325
5.668371,3.687159,-1.244124,0.467155,-0.6178
4.243827,5.815294,-2.263639,0.121156,2.0
4.224506,5.760955,-1.663639,0.312466,2.0
2.252426,4.508113,0.292516,0.394648,1.496309
0.686974,2.373238,-3.242579,0.495497,-0.110303
0.637705,2.378505,-3.253609,0.487388,-0.592554
0.274994,2.560513,-4.038368,0.492145,-0.847584
0.177394,2.76769,-4.507161,0.480909,-0.691142
0.169227,2.815073,-4.576275,0.479372,-0.353858
0.163564,2.862672,-4.611661,0.5,-0.606132
0.160046,2.91254,-4.672274,0.455047,-0.708995
0.159834,2.958035,-4.743173,0.494929,-0.305471
0.162113,3.007474,-4.77372,0.477863,0.034791
0.164959,3.055175,-4.770241,0.465571,-0.209883
0.168138,3.101623,-4.79123,0.465071,-0.179369
0.172217,3.14795,-4.809166,0.5,-0.109802
0.177321,3.197688,-4.820147,0.5,-0.131641
0.183026,3.247361,-4.833311,0.490802,0.112476
0.193744,3.345857,-4.805932,0.478408,-0.074895
0.210686,3.890707,-4.701248,0.5,0.006809
0.210112,3.940704,-4.700567,0.5,0.029636
0.209447,3.990699,-4.697604,0.485944,-0.015531
0.208766,4.039289,-4.699157,0.5,-0.064759
0.208142,4.23412,-4.719515,0.5,0.00747
0.20848,4.284119,-4.718768,0.5,0.096191
0.208558,4.334119,-4.709148,0.471984,0.055581
1.98,2.122018,-2.798333,0.43662,-0.497593
1.938536,2.108352,-2.848092,0.470826,-0.542774
1.89312,2.09596,-2.90237,0.444648,-0.762402
1.849561,2.08708,-2.97861,0.492127,-0.47608
1.800829,2.080254,-3.026218,0.5,-0.410794
1.751057,2.075519,-3.067297,0.496851,-0.33424
1.701457,2.07266,-3.100721,0.5,-0.248136
1.651479,2.071237,-3.125535,0.474412,-0.218151
1.604039,2.070993,-3.14735,0.5,-0.081078
1.554041,2.071483,-3.155458,0.476288,-0.211798
1.506428,2.072648,-3.176638,0.5,0.023518
1.456456,2.074341,-3.174286,0.498449,-0.201838
1.406658,2.076473,-3.19447,0.47158,-0.142963
1.359585,2.079302,-3.208766,0.457338,0.137843
1.313935,2.082057,-3.194982,0.5,-0.084243
1.264018,2.084935,-3.203406,0.488736,0.116965
1.215221,2.087669,-3.191709,0.482387,0.061785
1.023703,2.094758,-3.158643,0.5,0.123298
0.973706,2.095302,-3.146313,0.466137,-0.011922
0.927093,2.09555,-3.147505,0.49432,0.040005
0.877661,2.095743,-3.143504,0.5,0.171334
0.195046,1.422382,-0.066115,0.444736,-0.947628
0.239217,1.417347,-0.160877,0.462864,-1.066637
5.207177,1.166236,1.672687,0.498267,-0.17699
5.195637,1.312933,1.627,0.483148,-0.196437
5.193396,1.361195,1.607356,0.476309,-0.05212
5.19178,1.408799,1.602144,0.479137,-0.048323
5.190394,1.456692,1.597312,0.485337,-0.170209
5.18952,1.505218,1.580291,0.495102,-0.420137
5.674468,3.437002,1.19278,0.489015,0.81196
5.340794,3.942432,3.150883,0.480453,0.527739
5.195404,3.930981,3.266061,0.5,0.372219
5.145918,3.923852,3.303283,0.5,0.281601
0.303731,0.626795,-1.663931,0.5,-0.058215
1.537696,4.802205,-1.347799,0.489754,-1.030179
1.54605,4.753969,-1.450817,0.4751,-0.639712
1.550225,4.706651,-1.514788,0.484174,-0.492099
1.551745,4.658263,-1.563998,0.475712,-0.644006
1.550537,4.610715,-1.628399,0.5,-0.220343
1.547108,4.560834,-1.650433,0.486224,-0.12429
1.542939,4.512391,-1.662862,0.5,-0.23403
1.53776,4.462661,-1.686265,0.462078,-0.420381
1.531474,4.416886,-1.728303,0.487415,0.412611
0.199078,4.573684,1.558051,0.490395,0.126087
0.19684,4.769714,1.602188,0.5,0.026907
0.195204,4.819687,1.604878,0.47135,-0.04166
0.193696,4.866798,1.600712,0.5,-0.008326
0.192221,4.916776,1.59988,0.5,-0.330671
0.191593,4.96677,1.566813,0.493116,0.124582
0.191483,5.016081,1.579271,0.5,-0.177245
0.191502,5.066081,1.561546,0.489008,-0.022091
0.192008,5.114979,1.559337,0.482866,0.011272
0.192534,5.163263,1.560464,0.5,0.364669
3.90837,2.339124,1.687716,0.5,-0.196462
3.903025,2.388837,1.66807,0.490929,-0.13875
2.786662,4.28926,2.439145,0.425676,-1.408051
2.176289,3.867393,-1.658321,0.470988,0.349764
2.172993,3.820412,-1.623345,0.5,0.496867
2.171608,3.770436,-1.573658,0.475358,0.064978
2.171627,3.722901,-1.56716,0.5,0.010248
2.171834,3.672901,-1.566136,0.499897,-0.261053
2.171415,3.622915,-1.592241,0.5,-0.330488
2.169517,3.572953,-1.62529,0.490314,-0.893454
1.968425,3.075959,-0.200018,0.453833,0.809732
3.225992,1.867485,-1.472812,0.496592,-0.339421
3.228783,1.623267,-1.62924,0.486055,-0.069183
3.177694,1.707175,-1.167285,0.486052,-0.686058
3.195231,1.661854,-1.235891,0.463739,-0.789114
3.232593,1.47221,-1.478146,0.5,-0.211575
3.236692,1.422379,-1.499303,0.452936,0.497838
3.24105,1.3773,-1.449519,0.489973,0.355211
3.247841,1.328778,-1.413998,0.453531,0.93045
3.288139,1.206283,-1.049385,0.373359,1.630262
3.337189,1.146503,-0.725125,0.431695,1.288547
4.723203,2.479402,-2.668402,0.489501,0.040747
3.876202,1.573953,-1.798826,0.415407,0.79837
3.862776,1.486891,-1.666074,0.5,0.30689
3.858784,1.437053,-1.635385,0.5,-0.248036
3.27442,3.669814,-0.335157,0.439697,1.1433
3.316679,3.657754,-0.220827,0.453575,0.99632
3.361356,3.650038,-0.121195,0.468804,0.784194
3.408067,3.6462,-0.042775,0.5,0.293519
3.458046,3.644795,-0.013423,0.5,0.668533
3.508026,3.645795,0.05343,0.488902,0.279054
3.556804,3.649087,0.081335,0.489352,-0.695921
3.605676,3.651363,0.011743,0.459082,-0.567612
3.651572,3.650599,-0.045018,0.459842,-0.808325
5.194616,0.888777,-1.553318,0.455056,0.012412
5.19544,0.843279,-1.552077,0.499627,0.071693
4.480765,0.228518,-0.138416,0.492189,-0.045412
4.529497,0.221616,-0.142957,0.5,-0.071564
4.578961,0.214316,-0.150114,0.5,0.112936
2.334075,0.645573,-0.671979,0.499415,0.239013
2.413868,0.585417,-0.615899,0.472899,0.647211
2.495256,0.536139,-0.460534,0.5,0.791704
4.520966,0.781533,2.162486,0.351274,1.662575
4.084298,3.836695,-1.127636,0.42085,-1.177614
4.100066,3.797702,-1.245398,0.462495,-1.153709
4.112294,3.753125,-1.360768,0.442975,-1.21043
4.118888,3.709348,-1.481811,0.455204,-1.040102
4.12057,3.663879,-1.585822,0.5,-0.600852
4.118318,3.613938,-1.645907,0.436635,-0.50883
4.113935,3.570499,-1.69679,0.483439,-0.215173
4.107345,3.522608,-1.718307,0.461919,-0.178347
4.100149,3.47698,-1.736142,0.5,-0.053303
3.15276,2.404658,-3.457421,0.440478,0.997809
1.19169,1.400143,-0.412152,0.431103,-1.217112
4.312476,3.234852,2.92816,0.462469,-0.780095
1.456584,2.104515,-0.055175,0.5,-0.093314
1.553081,2.098757,-0.054187,0.5,0.065929
1.652984,2.094477,-0.021884,0.489233,0.070512
2.456006,5.789094,-0.749125,0.410055,-1.475503
1.04298,3.644577,0.144466,0.353777,-1.766309
5.76282,4.979833,1.518706,0.5,0.178464
5.764978,5.029786,1.536552,0.477839,0.237861
5.766978,5.176278,1.556463,0.5,-0.004389
5.767705,5.226272,1.556024,0.5,-0.106153
5.768709,5.276262,1.545408,0.489457,0.068968
5.769783,5.325196,1.552305,0.472053,-0.124224
5.770949,5.372387,1.539883,0.5,-0.092058
3.152706,4.185048,3.006508,0.489187,0.142422
1.75121,1.388952,-1.855856,0.315273,2.0
1.65592,2.430552,-3.158039,0.396643,1.390919
4.521169,1.816007,0.955276,0.297602,2.0
4.535816,1.841856,1.155276,0.376345,2.0
4.552646,1.917962,1.53167,0.434338,1.390429
4.551327,1.961341,1.670713,0.44079,0.982095
4.544785,2.004914,1.768922,0.465081,0.850098
4.533705,2.050068,1.853932,0.479921,0.587752
4.518951,2.095729,1.912707,0.489099,0.439033
3.35075,4.869817,-2.831164,0.465714,-1.088656
3.305718,4.858031,-2.940029,0.5,-0.899518
3.256347,4.850236,-3.029981,0.466971,-0.812197
3.20978,4.846924,-3.111201,0.5,-0.687348
3.15979,4.847123,-3.179936,0.488102,-0.420485
3.111069,4.850018,-3.221984,0.498353,-0.445929
5.168502,1.590382,1.818882,0.473128,-0.864693
5.158881,1.636691,1.732412,0.453682,-0.608323
5.152946,1.681663,1.67158,0.475963,-0.644805
5.148766,1.7769,1.573041,0.492023,-0.375097
5.149579,1.826093,1.535531,0.5,-0.362257
5.152246,1.876019,1.499306,0.487611,-0.182851
5.156173,1.924621,1.481021,0.496429,-0.048271
5.160744,1.974053,1.476194,0.470219,-0.058291
5.165322,2.020852,1.470364,0.499752,-0.163953
5.17074,2.070532,1.453969,0.493639,-0.070228
5.176666,2.119539,1.446946,0.5,0.378462
5.171184,2.308827,1.816768,0.449843,0.777345
2.517637,5.256389,-1.399272,0.5,0.179935
0.300505,5.607516,-2.724782,0.207925,2.0
0.26307,5.580364,-2.324782,0.256677,2.0
0.332396,2.539414,-1.132712,0.416834,1.576896
0.61915,2.36008,-0.151048,0.498999,0.727091
2.187527,5.600927,1.164481,0.183405,-2.0
5.01302,0.333131,0.263472,0.473822,1.165616
2.933063,2.961122,2.231327,0.483764,0.787039
4.994265,0.200466,3.009426,0.485686,0.209497
4.946057,0.206362,3.030376,0.5,-0.056716
4.014018,0.24852,3.101715,0.490217,-0.165019
0.383494,2.494062,-0.915265,0.420035,1.403755
5.794803,2.724476,2.014453,0.230371,2.0
5.782906,2.744159,2.214453,0.309572,2.0
0.199996,1.278007,0.357309,0.230214,2.0
0.220617,1.288154,0.557309,0.282354,2.0
0.242932,1.305377,0.757309,0.313829,2.0
0.213533,2.158992,1.576878,0.480347,-0.099846
0.216532,2.306969,1.516386,0.476292,0.060085
0.218979,2.354535,1.522395,0.5,-0.180506
0.221849,2.404452,1.504344,0.499337,0.119592
0.224867,2.454294,1.516303,0.5,-0.208625
0.22811,2.504188,1.495441,0.495135,0.009125
5.200893,0.758919,1.938476,0.486874,-1.120174
5.185971,0.805236,1.826459,0.5,-0.684543
5.163329,0.951126,1.630177,0.498446,-0.459602
5.161516,1.000933,1.584217,0.46046,-0.303052
5.663982,3.521526,-1.928364,0.45129,1.270525
1.554395,3.116731,-0.312106,0.480985,0.771346
1.600694,3.103741,-0.234972,0.490728,0.431218
1.64865,3.093348,-0.19185,0.477053,0.56944
2.675407,2.119258,-0.276587,0.5,-0.390605
2.817203,2.070548,-0.388519,0.47744,-0.941505
1.543406,2.438022,-0.127884,0.477352,-0.112619
1.590716,2.431667,-0.139146,0.5,-0.160868
3.187794,4.192387,2.789824,0.494743,0.693282
2.998748,4.235233,2.98009,0.4671,-0.27037
2.952753,4.243367,2.953053,0.5,-0.603313
2.903951,4.254213,2.892722,0.485347,-1.027179
0.207619,0.72378,2.551275,0.146391,-2.0
0.196351,0.733087,2.351275,0.198051,-2.0
0.172442,0.770458,1.951275,0.327769,-2.0
0.163384,0.801902,1.751275,0.385846,-1.802746
0.159908,0.840277,1.571001,0.383095,-1.539722
0.171789,0.92088,1.309132,0.441991,-0.854599
0.185032,0.963034,1.223672,0.48056,-0.605667
0.202738,1.007701,1.163105,0.492353,-0.405059
0.22317,1.052493,1.122599,0.470931,-0.26839
0.244144,1.094656,1.09576,0.49715,-0.021173
0.266929,1.138842,1.093643,0.5,0.076371
5.329181,0.176514,-2.897757,0.428739,-1.343498
5.287006,0.168985,-3.032107,0.468652,-1.159564
5.24023,0.166573,-3.148063,0.479853,-0.801762
5.192309,0.168806,-3.228239,0.499339,-0.924645
5.142833,0.175419,-3.320704,0.499649,-0.315612
5.048182,0.195569,-3.382125,0.49837,-0.043362
1.495612,5.282064,-4.695151,0.468441,0.136491
1.493049,5.377732,-4.684487,0.5,-0.189566
1.492128,5.427723,-4.703443,0.5,0.049195
1.491558,5.47772,-4.698524,0.5,-0.087021
1.491082,5.527717,-4.707226,0.48528,-0.129596
1.491146,5.576245,-4.720185,0.5,0.034173
3.191553,1.745657,-1.394011,0.466299,-0.674139
3.198201,1.699512,-1.461425,0.5,-0.069402
0.265276,1.203723,1.464309,0.438345,-0.83729
0.271753,1.247064,1.38058,0.49803,-0.868969
1.053248,3.110445,1.196235,0.292895,-2.0
1.06661,3.136455,0.996235,0.28685,-2.0
1.084496,3.15882,0.796235,0.328473,-2.0
1.109656,3.179851,0.596235,0.413545,-1.619538
1.007531,4.155905,-1.514055,0.324882,1.800809
1.012276,4.123809,-1.333974,0.42306,1.72828
1.044563,4.046049,-1.052421,0.465568,0.758119
1.06914,4.006521,-0.976609,0.461629,0.687183
3.179253,2.852359,-0.740292,0.2928,-2.0
3.216275,2.800723,-1.140292,0.368761,-1.824749
3.22853,2.765997,-1.322767,0.435227,-1.263046
3.236525,2.723244,-1.449072,0.45751,-1.087833
3.239602,2.677619,-1.557855,0.467025,-0.803748
3.233301,2.582397,-1.709796,0.5,-0.386781
3.225418,2.533026,-1.748474,0.492898,-0.254068
3.216091,2.484628,-1.773881,0.467112,-0.386862
3.205787,2.43907,-1.812567,0.466329,-0.395257
3.19373,2.394026,-1.852093,0.5,0.053018
3.179978,2.345954,-1.846791,0.497298,0.195684
3.166895,2.297977,-1.827223,0.5,0.049254
3.154333,2.249581,-1.822297,0.485125,0.255899
4.794028,4.070159,0.759956,0.335461,2.0
4.815879,4.095539,0.959956,0.36967,1.743847
4.834341,4.127512,1.134341,0.402769,1.429281
4.848705,4.165103,1.277269,0.465464,1.113304
0.234936,0.465701,0.238896,0.465747,-0.393255
4.530017,2.093668,1.483332,0.45777,0.370582
4.53317,2.139333,1.520391,0.5,0.036996
4.535597,2.189274,1.52409,0.450252,-0.571108
4.538982,2.234166,1.466979,0.451572,-0.595948
4.5549,2.323476,1.296859,0.423993,-1.050677
3.058858,3.006677,-0.302571,0.194837,-2.0
3.096583,2.985416,-0.702571,0.277757,-2.0
3.115851,2.965474,-0.902571,0.357392,-1.97648
3.135087,2.935423,-1.100219,0.429829,-1.463801
3.151707,2.895825,-1.246599,0.393552,-1.410945
3.161575,2.857761,-1.387694,0.477203,-1.151923
3.167545,2.810442,-1.502886,0.472706,-0.748416
3.168986,2.763204,-1.577728,0.486503,-0.597554
5.820439,5.440734,1.676779,0.034386,2.0
4.490408,0.605034,-1.360542,0.493996,0.294886
1.054758,5.113866,-1.356617,0.4564,0.290496
4.503531,5.80777,-2.752042,0.421255,1.340151
0.330762,3.907512,-1.395976,0.484532,-0.789427
0.337299,3.859515,-1.474919,0.5,-0.492948
0.340857,3.809646,-1.524214,0.490347,-0.495826
0.341925,3.760628,-1.573796,0.474177,-0.473511
0.340661,3.713232,-1.621147,0.5,-0.232085
0.337565,3.663329,-1.644356,0.5,-0.216665
0.33335,3.613508,-1.666022,0.5,-0.111547
1.074953,5.592324,1.674643,0.5,-0.10688
1.532148,3.761913,-1.375723,0.448555,-0.823783
1.539022,3.717601,-1.458101,0.465232,-0.627961
1.542799,3.671239,-1.520897,0.5,-0.025702
1.545229,3.621298,-1.523468,0.5,0.383201
1.548551,3.571411,-1.485147,0.5,0.444128
0.176559,2.718637,-4.433997,0.4732,-0.82919
0.350408,0.178234,2.90855,0.052926,-2.0
0.345415,0.179961,2.70855,0.162382,-2.0
0.31218,0.205552,2.30855,0.295995,-2.0
0.280517,0.259352,1.90855,0.380208,-1.670732
0.270967,0.296108,1.741476,0.403921,-1.471948
0.267055,0.336274,1.594282,0.42152,-1.088026
0.296,0.518287,1.280836,0.5,-0.229055
0.847935,0.228536,1.374776,0.16837,-2.0
0.530183,1.901368,1.192208,0.46695,-0.685769
2.207382,2.113384,-3.041875,0.5,-0.135518
2.157598,2.108744,-3.055427,0.5,-0.192595
2.107745,2.104921,-3.074686,0.5,-0.272908
2.057817,2.102259,-3.101977,0.5,0.006574
0.334845,4.66909,-1.457225,0.493176,-0.415075
0.339416,4.619989,-1.498733,0.5,-0.55212
0.341638,4.570044,-1.553945,0.5,-0.243179
0.341872,4.520046,-1.578263,0.468567,-0.380015
0.340632,4.473209,-1.616264,0.5,-0.09867
0.338113,4.423272,-1.626131,0.472687,0.023064
0.335554,4.376073,-1.623825,0.5,-0.010144
0.332878,4.326145,-1.624839,0.475139,-0.105343
0.330062,4.278715,-1.635373,0.484359,0.096617
0.339304,3.96707,-1.242279,0.450525,-1.184688
0.334899,3.547219,-1.710197,0.478252,0.039919
2.470071,2.128775,-0.087042,0.498157,0.043514
2.519708,2.124553,-0.082691,0.5,0.072994
3.233695,1.565897,-1.490565,0.497746,-0.607637
3.236175,1.516192,-1.551329,0.5,-0.262019
2.193341,4.963874,-1.718858,0.450226,0.632121
2.186834,4.823254,-1.510779,0.490274,0.346287
2.190622,4.774376,-1.47615,0.5,0.26538
2.196007,4.724668,-1.449612,0.469383,0.433331
2.202689,4.678212,-1.406279,0.472111,0.226041
1.848243,2.073549,-3.047516,0.472806,-0.542143
1.801074,2.070385,-3.10173,0.5,-0.083229
1.018514,3.507721,-1.841213,0.113585,2.0
1.017283,3.473178,-1.441213,0.217985,2.0
1.033814,3.426711,-1.041213,0.346654,1.930084
1.08271,3.371461,-0.672031,0.426992,1.306982
2.362827,0.205872,-0.122148,0.390056,1.672782
2.401758,0.204372,0.04513,0.393226,1.525452
2.440753,0.209129,0.197676,0.411678,1.22983
2.480521,0.219673,0.320659,0.465318,1.024964
3.388571,1.132819,0.08155,0.483081,-0.630673
3.436811,1.135234,0.018483,0.5,-0.440212
3.486806,1.135057,-0.025539,0.495603,-0.138015
3.53634,1.13345,-0.03934,0.5,0.32167
3.586325,1.132287,-0.007173,0.5,0.372378
3.636318,1.132859,0.030065,0.474418,1.046277
3.683578,1.136761,0.134692,0.425622,1.270245
2.27731,0.20477,3.591098,0.264876,-2.0
2.223152,0.191299,3.191098,0.335753,-2.0
2.150156,0.202576,2.816182,0.397353,-1.356688
2.113482,0.21779,2.680513,0.435262,-1.075773
1.006543,4.075328,-1.107225,0.470726,0.4794
0.735538,2.067183,-2.792964,0.5,0.43225
4.966208,4.001435,-0.422339,0.472474,0.862591
5.05442,3.96997,-0.274877,0.5,0.71908
5.102989,3.958139,-0.202969,0.489435,0.425321
5.151123,3.949296,-0.160437,0.485785,0.314467
1.050978,3.84291,0.651075,0.074352,-2.0
1.343326,5.774998,-2.446649,0.32909,2.0
1.320318,5.751546,-2.246649,0.372262,1.983477
4.363008,3.239919,-0.016631,0.468979,-0.634643
4.409843,3.237652,-0.080095,0.471215,-0.415046
4.456722,3.232908,-0.1216,0.5,-0.125703
2.009538,1.402971,-1.89246,0.437635,1.532985
1.998933,1.360556,-1.739161,0.418915,1.289137
3.547097,5.806615,-1.319732,0.401548,1.511803
3.559969,5.768619,-1.168551,0.421992,1.385735
3.993385,4.145919,2.757863,0.480476,0.953108
3.948043,4.161758,2.853174,0.487103,0.948199
3.851918,4.180637,3.040191,0.494377,0.744224
3.802594,4.183807,3.114614,0.498473,0.459072
3.752751,4.184008,3.160521,0.5,0.462768
3.7028,4.181905,3.206798,0.479752,0.255366
4.530818,4.876681,3.092145,0.5,-0.091691
4.480892,4.879382,3.082976,0.5,-0.030846
2.391312,2.092715,0.013695,0.487406,0.102996
2.078051,0.216086,-3.039273,0.495076,0.229524
4.801478,4.201085,0.859017,0.431721,0.280844
1.217121,2.431589,0.22094,0.390171,-1.64866
0.17502,3.849439,-1.194046,0.456466,-0.706811
4.881395,2.477714,1.521339,0.02757,2.0
1.068433,3.780333,-1.717414,0.5,0.004894
1.061141,3.730868,-1.716925,0.5,-0.101136
1.05361,3.681438,-1.727038,0.494743,6.8e-05
3.18338,2.145013,-1.212719,0.483175,-0.785212
3.198521,2.099142,-1.29124,0.478132,-0.623893
0.253847,2.385222,-1.523186,0.441851,0.182722
3.120293,2.928667,-0.352065,0.128468,-2.0
3.206293,2.734492,-1.565747,0.457603,-0.907979
3.204447,2.688784,-1.656545,0.5,-0.468173
3.199001,2.639086,-1.703363,0.486742,-0.428385
3.191536,2.590992,-1.746201,0.457158,-0.212103
3.148,2.352098,-1.705328,0.5,0.326688
1.467649,5.542496,-0.537833,0.295474,-2.0
1.532654,5.468485,-1.119063,0.404946,-1.391854
1.558435,5.389634,-1.376741,0.453983,-0.80582
1.565387,5.344783,-1.457323,0.480201,-0.738125
1.569059,5.296914,-1.531135,0.473679,-0.944573
1.568701,5.249565,-1.625592,0.482378,-0.426657
1.565032,5.201471,-1.668258,0.5,-0.628449
1.558607,5.151894,-1.731103,0.478901,-0.079729
1.550774,5.104649,-1.739076,0.5,-0.047473
1.542283,5.055375,-1.743823,0.490253,-0.06403
1.533688,5.007109,-1.750226,0.5,0.037295
3.40607,0.214714,0.892944,0.491689,0.527186
0.529438,1.814745,1.427779,0.5,-0.592337
0.538026,1.863995,1.368545,0.465074,-0.740437
0.331042,2.603982,-1.299226,0.438212,1.198324
1.43847,3.067631,-0.226874,0.450328,0.744173
0.53022,1.702425,1.492678,0.47742,0.327071
0.533167,1.750073,1.525385,0.499694,0.052433
0.264959,1.336134,1.311839,0.477202,-0.247727
0.17572,4.77412,-2.295805,0.294002,2.0
0.143012,4.71641,-1.905003,0.404004,1.664996
0.132991,4.67732,-1.738504,0.402342,1.125365
0.128507,4.593004,-1.516162,0.450922,0.838305
0.132853,4.548135,-1.432331,0.480945,0.795553
0.141377,4.500815,-1.352776,0.5,0.2729
0.152857,4.452152,-1.325486,0.456787,0.177135
0.164342,4.407942,-1.307772,0.489214,0.13393
0.177378,4.360789,-1.294379,0.485233,0.065707
4.485051,1.66308,-1.9767,0.455882,1.210962
4.494027,0.991719,-1.489726,0.5,-0.211498
4.497549,0.941844,-1.510876,0.499532,-0.059959
4.503014,0.84288,-1.51794,0.496066,-0.13029
4.50707,0.743358,-1.540284,0.486817,-0.190826
4.508091,0.694688,-1.559367,0.486474,0.030026
1.521004,0.214365,-2.996172,0.497659,-0.236896
1.444589,0.191702,-0.413213,0.180199,2.0
0.182846,1.615372,0.180433,0.420297,1.434681
5.643115,0.224518,-3.983109,0.319685,2.0
5.619579,0.246074,-3.783109,0.356846,1.870391
2.738944,3.247656,1.701766,0.5,-0.122694
2.732718,3.297267,1.689497,0.492759,-0.010912
1.018486,5.793566,-1.062179,0.487172,-0.88013
1.040308,5.750027,-1.150192,0.451019,-0.680581
1.057309,5.708262,-1.21825,0.471704,-0.918025
1.071543,5.663307,-1.310052,0.493615,-0.692575
1.082607,5.615212,-1.37931,0.483413,-0.373906
0.985393,2.071913,-0.145786,0.467953,1.287602
1.032001,2.06811,-0.017026,0.442551,1.162671
1.121133,2.07638,0.185984,0.475558,0.623883
3.074125,2.943792,3.254084,0.468076,-0.9888
3.027429,2.940844,3.155204,0.423143,-1.378111
4.270662,5.740379,-0.403691,0.425165,-1.142589
3.753141,3.625315,-0.532947,0.472436,-0.341077
1.509802,5.78758,-2.012797,0.418339,1.042441
1.480254,5.704693,-1.832176,0.466731,0.923463
1.470291,5.659112,-1.73983,0.470996,0.81701
5.511115,3.23897,0.279028,0.467648,1.538064
2.228926,0.177324,-0.090133,0.430267,0.857562
2.320345,0.176699,0.062415,0.487746,0.705688
2.559161,0.213826,0.158222,0.498867,-0.160028
2.608486,0.221292,0.142219,0.498207,-0.351898
2.657918,0.227485,0.107029,0.482572,-0.233776
2.705955,0.232078,0.083652,0.456179,-0.319683
2.991406,0.228606,-0.07175,0.479227,-0.167242
3.039174,0.224771,-0.088474,0.47715,0.017642
4.387926,0.210333,3.779316,0.326279,-2.0
4.359949,0.193649,3.579316,0.389975,-1.820665
4.323322,0.180417,3.397249,0.448745,-1.342414
4.279276,0.172013,3.263008,0.436737,-1.177492
4.235713,0.169285,3.145258,0.468696,-1.044839
4.18892,0.17156,3.040775,0.5,-0.719784
4.139398,0.178377,2.968796,0.476952,-0.402219
4.09259,0.18752,2.928574,0.474893,-0.244299
4.046302,0.198126,2.904144,0.494368,-0.28219
3.998423,0.210431,2.875925,0.5,0.173289
0.789676,2.03428,-0.132818,0.482369,0.897153
0.83771,2.030044,-0.043102,0.492658,0.623638
0.886964,2.029456,0.019262,0.489581,0.682673
0.935843,2.032069,0.087529,0.496561,0.55282
1.175685,2.070757,0.16761,0.481934,-0.20865
1.223283,2.078301,0.146745,0.476178,-0.083408
4.712804,0.177562,-2.984262,0.5,-0.451486
2.97212,1.447049,1.676959,0.469495,-0.34409
2.967949,1.49381,1.64255,0.482865,-0.489412
2.965667,1.542038,1.593609,0.5,-0.401147
2.965529,1.592034,1.553494,0.482622,-0.217423
1.883784,1.345356,-1.069143,0.5,0.169048
1.908197,1.301722,-1.052238,0.5,0.188567
5.018806,3.973697,3.162163,0.5,0.216692
5.646771,5.800185,-2.384064,0.35973,1.921442
5.623163,5.773116,-2.191919,0.392221,1.75686
2.168906,5.162456,-2.25956,0.283662,2.0
2.139267,5.105287,-1.866764,0.410242,1.468138
2.13022,5.06531,-1.71995,0.418548,1.341449
2.126791,5.023628,-1.585805,0.424073,1.212713
2.128724,4.981291,-1.464534,0.458856,0.898475
2.135633,4.935944,-1.374686,0.494714,0.650422
2.146843,4.887768,-1.309644,0.452997,0.353097
2.15931,4.84422,-1.274334,0.5,0.245555
2.174502,4.796585,-1.249779,0.5,0.189483
2.935403,1.142736,1.615505,0.472042,-0.938636
2.935508,1.189923,1.521642,0.462762,-0.520258
2.938982,1.236064,1.469616,0.483753,-0.460439
2.944975,1.284062,1.423572,0.5,-0.153906
2.95269,1.333463,1.408181,0.5,-0.051479
2.960912,1.382782,1.403034,0.431402,-0.034806
2.47598,2.760523,1.696951,0.456354,-0.414993
0.955678,0.194146,1.248985,0.266233,-2.0
0.985242,0.244464,0.848985,0.365251,-2.0
3.178447,0.175851,1.491747,0.177779,2.0
3.178075,0.193595,1.691747,0.249765,2.0
5.821554,4.80223,-1.276647,0.398315,-1.590753
5.830028,4.763353,-1.435722,0.43788,-1.19849
5.833314,4.719714,-1.555571,0.486847,-0.895229
