x,y,theta,v,omega
0.623567,0.576604,0.535237,0.395991,-1.457388
0.658977,0.594252,0.389498,0.41468,-1.344018
1.126785,0.590646,-0.137023,0.475922,0.012285
1.22353,0.577829,-0.118721,0.5,0.147868
1.813153,0.566045,0.023237,0.5,0.084413
1.976254,3.795897,-3.686186,0.379381,2.0
1.942061,3.812187,-3.486186,0.454643,1.633117
1.855186,3.828884,-3.186807,0.460278,1.031026
1.809179,3.828592,-3.083705,0.43732,0.847219
1.76568,3.824217,-2.998983,0.474428,0.667299
1.137283,3.71286,-3.060519,0.5,-0.25193
0.830245,3.822501,-2.840997,0.215164,2.0
0.785902,3.797298,-2.440997,0.340795,2.0
0.762213,3.772878,-2.240997,0.389782,1.476417
0.709072,3.660428,-1.824822,0.5,1.018068
0.693952,3.167883,-1.612956,0.5,-0.161107
3.527037,2.657276,-2.320356,0.481845,0.819427
3.495689,2.620701,-2.238413,0.495829,0.373757
3.43742,2.540061,-2.145913,0.460505,0.287742
3.267506,0.285191,2.701378,0.424627,-1.179613
2.776549,0.730205,2.46346,0.498684,0.201649
3.228079,0.233851,2.620682,0.5,0.370979
3.184259,0.257924,2.65778,0.5,0.356252
3.139593,0.280389,2.693405,0.497233,0.447559
2.860997,0.386567,2.831874,0.469725,-0.058323
0.917729,1.098476,2.773373,0.494346,0.114816
0.359429,1.309501,2.801398,0.5,0.013325
0.738303,3.535458,-0.250674,0.5,0.24425
1.7688,3.46201,-0.009189,0.5,0.050146
1.707583,1.390171,2.618417,0.463668,-0.271231
3.444716,0.499602,1.489864,0.40626,-1.354904
3.729962,1.585274,1.448761,0.5,-0.10182
3.736301,1.63487,1.438579,0.5,0.08403
3.742684,1.684461,1.446982,0.496604,-0.058592
3.748961,1.733723,1.441123,0.499022,-0.119096
3.755709,1.783166,1.429213,0.5,-0.196472
3.780126,1.931159,1.403038,0.5,-0.096318
3.788712,1.980416,1.393407,0.5,-0.028657
1.187037,0.358212,1.186005,0.376395,-1.951536
1.625006,3.729829,-0.583064,0.432567,-1.670597
1.658963,3.703114,-0.750124,0.404677,-1.190926
3.824137,0.723406,0.84566,0.091941,2.0
3.829508,0.730849,1.04566,0.176601,2.0
3.841913,0.792309,1.64566,0.340832,1.852231
3.823279,0.861318,2.011671,0.416797,1.40648
3.802905,0.89764,2.152319,0.430212,1.277481
3.777045,0.931984,2.280067,0.463574,0.584902
3.745842,0.966259,2.338558,0.490674,0.738107
3.710492,1.000272,2.412368,0.498805,0.51232
1.966873,1.095668,-2.965224,0.5,-0.039739
0.899215,0.897142,-2.959267,0.5,0.108863
1.872095,3.49696,0.02345,0.5,-0.108693
1.922086,3.49786,0.01258,0.5,-0.084607
0.741515,1.733341,-1.653559,0.5,0.353205
0.732951,1.534869,-1.576294,0.5,0.117627
2.397853,1.055236,1.055016,0.5,0.2141
3.185282,2.17991,0.894128,0.5,-0.077401
3.516788,2.609151,0.909682,0.481786,0.01257
3.415359,2.599703,3.039206,0.5,-0.198044
3.365675,2.605305,3.019401,0.5,-0.418147
2.333294,1.430344,0.557061,0.495425,0.101597
1.065133,0.767196,-1.706302,0.481527,-0.174939
3.00041,3.272905,-0.636984,0.477386,-0.070272
0.777978,3.696997,-0.943932,0.370456,-1.555514
1.960909,0.196473,2.472074,0.120669,-2.0
1.940155,0.222495,2.072074,0.226733,-2.0
1.931314,0.243332,1.872074,0.318194,-2.0
2.329928,0.999465,1.138073,0.5,0.057127
0.644865,1.66743,-0.616692,0.461947,1.255595
0.370483,2.199613,1.707197,0.46841,0.580065
0.286641,2.631673,1.704124,0.5,-0.270735
2.422151,0.18769,2.498347,0.240831,-2.0
0.578408,0.525049,-0.123549,0.469883,0.613547
1.593809,0.674165,0.102837,0.5,0.291935
3.142244,2.945989,1.268656,0.5,0.117297
3.782163,3.681535,-0.670323,0.121638,-2.0
3.790878,3.673079,-0.870323,0.191091,-2.0
3.801657,3.657338,-1.070323,0.265782,-2.0
3.817791,3.604415,-1.470323,0.335974,-1.839644
3.818076,3.570867,-1.654288,0.436465,-1.700758
3.796417,3.484411,-1.954645,0.48407,-0.862067
3.776378,3.440363,-2.040852,0.489343,-0.582206
3.642616,3.231825,-2.177603,0.5,0.103395
3.32954,2.667519,-1.974512,0.486348,0.00323
0.831243,2.058786,1.513044,0.5,-0.088474
0.589479,1.947568,2.304508,0.481856,-0.051234
0.868676,0.851401,0.070425,0.486799,0.174305
3.295305,3.162376,-1.479643,0.483134,-0.115587
2.182287,0.965905,2.327303,0.425693,1.061805
0.223615,1.001001,2.400218,0.029254,-2.0
0.209662,1.032057,1.800218,0.221579,-2.0
0.209226,1.088208,1.400218,0.362598,-1.81334
0.234271,1.158481,1.085873,0.446419,-1.313848
0.257612,1.196497,0.954488,0.423195,-0.991388
0.283744,1.229763,0.855349,0.460662,-0.85206
3.739746,1.735352,3.327977,0.182258,-2.0
3.643501,1.761021,2.527977,0.378047,-1.63093
3.53528,1.894786,2.028844,0.440872,-0.695542
3.215001,2.543821,2.177535,0.5,-0.063284
3.137555,1.063717,2.907163,0.5,-0.246596
3.416741,3.776529,-1.135031,0.452403,-1.069362
3.45952,3.054368,-1.549673,0.5,-0.067527
3.545921,1.87485,-1.491789,0.470434,-0.10469
1.634083,0.659606,-0.496282,0.5,-0.024015
1.935199,0.495469,-0.508914,0.465208,-0.044476
3.202394,0.660473,-0.310295,0.475443,-0.112034
3.247586,0.645702,-0.321498,0.5,0.041038
0.73164,2.105052,1.985942,0.486678,0.013435
0.711981,2.149572,1.987286,0.498269,-0.109443
1.807193,0.2596,3.066381,0.499697,-0.768345
1.757557,0.265264,2.989547,0.5,-0.615873
1.708399,0.274354,2.927959,0.462009,-0.281496
1.663392,0.284783,2.89981,0.483015,-0.255206
0.257146,0.66653,0.806178,0.270794,-2.0
0.277715,0.684073,0.606178,0.337886,-2.0
2.611005,0.422003,-0.108789,0.488628,0.09728
3.507585,3.653408,-3.102505,0.491582,-0.224282
3.594777,2.98303,-2.801386,0.396429,1.738235
1.884,3.801844,-1.510042,0.238606,2.0
1.914934,3.724503,-0.910042,0.38369,1.721842
0.205984,3.774098,0.91781,0.07707,-2.0
0.211245,3.779712,0.71781,0.156275,-2.0
0.271953,3.803576,0.11781,0.321741,-2.0
0.304069,3.804148,-0.08219,0.375542,-1.728244
0.381218,3.783795,-0.418247,0.498513,-1.118479
0.462065,3.737722,-0.606615,0.5,-0.591286
0.653208,3.579248,-0.702957,0.472891,0.070552
3.368091,0.872304,-1.094798,0.5,-0.030672
1.357412,3.684959,-1.100117,0.393891,-1.384529
1.273195,2.48393,-1.590773,0.5,-0.21693
0.275714,2.895418,-1.488392,0.432967,1.509219
0.627823,2.468094,-0.698161,0.5,-0.452902
3.25933,3.321953,2.900957,0.5,-0.008613
0.912373,0.81819,-1.459775,0.492511,-0.12997
3.789354,3.556189,-2.071807,0.5,-0.375466
3.739865,3.472322,-2.126552,0.484193,-0.085736
2.849939,0.725663,-0.912351,0.492057,0.226696
0.869452,3.760659,-0.634365,0.445983,1.383055
0.946616,3.717747,-0.4018,0.5,0.814955
0.756804,0.21694,1.405169,0.474244,0.359572
0.763781,0.263846,1.441126,0.5,0.470437
3.784066,2.702832,0.763623,0.023033,2.0
3.798006,2.736404,1.363623,0.291435,2.0
3.798487,2.793592,1.763623,0.393135,1.743958
3.787635,2.831327,1.938019,0.421872,1.611649
3.441819,1.647196,-1.596254,0.5,0.160492
2.899982,3.619001,-1.694799,0.5,-0.058963
0.340218,0.196074,1.716555,0.204275,-2.0
0.34361,0.244267,1.316555,0.334638,-2.0
2.059084,1.332385,0.134248,0.5,0.2164
2.108558,1.339612,0.155888,0.493326,0.388651
3.318911,3.737531,0.386078,0.5,0.120654
0.270029,1.070605,0.416681,0.431141,-1.248074
3.564408,0.537443,1.271463,0.443889,1.155317
3.5801,0.720548,1.638903,0.5,0.223974
0.377456,3.443877,0.427106,0.352209,-2.0
1.139441,0.738849,0.308886,0.5,-0.22447
3.499888,0.236579,2.995887,0.154841,-2.0
3.484894,0.240339,2.795887,0.192254,-2.0
3.379632,0.44555,1.641507,0.477808,-0.704928
3.379345,0.543264,1.51428,0.5,-0.202085
3.40163,0.842418,1.520901,0.5,0.193144
0.21336,0.383385,0.655223,0.438698,1.386731
0.30366,0.486263,1.025604,0.472586,0.905145
0.326307,0.527724,1.116118,0.5,0.391549
1.455417,1.632007,-0.93552,0.5,0.071689
3.199607,3.043165,2.185129,0.476416,0.105866
3.37419,2.533401,-1.53298,0.496059,0.127422
3.376381,2.483844,-1.520238,0.5,0.024681
2.816382,2.22958,2.239026,0.420254,0.031862
1.71846,3.766565,-0.719069,0.460978,-1.145639
3.812492,2.595356,-1.48853,0.290119,-2.0
3.811978,2.566397,-1.68853,0.307367,-2.0
3.789524,2.499623,-2.065114,0.4014,-1.470188
3.767956,2.465813,-2.212132,0.428139,-1.322229
2.977947,2.958475,-0.007435,0.485396,0.087153
1.614681,1.47758,-0.686713,0.5,0.05927
1.653442,1.445995,-0.680786,0.5,0.12582
0.180733,3.745657,-1.247539,0.307673,2.0
0.193349,3.717652,-1.047539,0.334282,2.0
0.212828,3.690554,-0.847539,0.388186,1.744526
0.240921,3.663836,-0.673087,0.423436,1.27922
0.275626,3.639626,-0.545165,0.431916,1.216954
3.032842,0.305406,-3.10042,0.489519,-0.006063
0.211201,2.294738,-0.826694,0.497763,0.764524
0.246282,2.259442,-0.750241,0.478871,0.679999
0.401638,2.145798,-0.557432,0.5,0.228
0.444367,2.119834,-0.534632,0.47859,0.283543
0.702315,1.977725,-0.487807,0.5,-0.218633
0.602279,1.792351,-0.471702,0.499855,0.508103
2.103617,0.243283,-3.379493,0.469863,0.728363
2.057591,0.252684,-3.306656,0.472257,0.645069
1.960897,0.262022,-3.164557,0.488572,0.494238
1.666917,0.24311,-3.035081,0.472701,-0.052235
1.619902,0.238208,-3.040305,0.498592,0.133555
1.52304,0.227517,-3.032275,0.5,-0.053731
1.473324,0.222195,-3.037648,0.465139,-0.193471
1.427017,0.217817,-3.056995,0.5,0.026724
1.32739,0.209193,-3.055335,0.5,-0.171046
1.277541,0.205311,-3.07244,0.490608,-0.007688
1.228596,0.20194,-3.073208,0.463112,0.024338
1.182397,0.19872,-3.070775,0.5,-0.02952
1.132518,0.195255,-3.073727,0.5,0.162461
1.082662,0.191459,-3.057481,0.468496,-0.093269
1.035961,0.187741,-3.066807,0.491805,-0.041746
0.98691,0.184169,-3.070982,0.5,-0.06337
0.937024,0.180799,-3.077319,0.473486,-0.172923
1.143056,0.233796,2.53729,0.233291,-2.0
0.955465,3.804916,-3.031333,0.067093,2.0
0.940503,3.79986,-2.631333,0.182475,2.0
0.196825,0.327258,-0.254473,0.423454,1.669488
0.238505,0.32006,-0.087524,0.426682,1.351675
0.281132,0.31921,0.047644,0.447386,1.166702
3.076524,3.822672,-1.737593,0.341558,-1.741429
3.052042,3.753758,-2.064455,0.440425,-1.713028
0.240766,3.059539,0.081532,0.453289,-0.840664
0.377966,1.890571,0.805022,0.5,-0.324742
0.634201,2.12101,0.690853,0.494638,0.077378
1.31375,2.498801,0.41027,0.5,-0.304458
1.664371,2.571952,-2.577115,0.5,0.316565
3.014808,2.855311,-1.411542,0.498353,-0.147947
0.961644,1.154101,0.293313,0.423304,-0.947719
1.048823,1.171605,0.11117,0.476128,-0.801851
1.084943,3.59389,0.429444,0.48976,-0.2712
3.30705,3.794237,-2.752462,0.146484,2.0
3.294141,3.787366,-2.552462,0.207631,2.0
3.278143,3.774185,-2.352462,0.261169,2.0
3.155449,3.794967,-2.03092,0.245647,-2.0
3.14242,3.774191,-2.23092,0.276348,-2.0
0.818679,3.699144,-3.08831,0.484518,-0.076043
0.270298,3.598623,0.130577,0.187362,-2.0
0.230695,1.616679,-0.622902,0.484782,0.952551
3.732051,0.605161,0.831537,0.111049,2.0
3.748007,0.63394,1.231537,0.234208,2.0
3.754912,0.691364,1.631537,0.399648,1.829737
3.74886,0.730811,1.81451,0.376451,1.624662
2.814014,0.193705,2.812623,0.463444,-0.226561
2.770328,0.209173,2.789967,0.5,-0.44446
0.671354,0.859778,0.926148,0.432348,1.168634
3.803549,0.466758,4.327453,0.117488,-2.0
3.787173,0.443028,3.927453,0.231313,-2.0
3.714614,0.635494,1.446923,0.43573,0.953354
0.361337,1.846323,-2.454785,0.492395,0.050188
0.898229,1.21227,-0.500125,0.5,-0.221351
0.684458,0.742813,-0.214796,0.499616,-0.11109
1.25627,3.760969,-0.450763,0.45407,-0.839366
0.239435,2.556476,1.62062,0.47177,-0.257845
0.237693,2.60362,1.594835,0.488387,-0.323971
0.23731,2.652455,1.562438,0.5,-0.176425
0.238169,2.702447,1.544795,0.458627,-0.260857
0.239959,2.748273,1.51871,0.495989,-0.063938
0.253464,2.945329,1.495496,0.5,0.073005
0.257044,2.995201,1.502796,0.5,0.06717
0.201037,1.713601,-0.736151,0.147224,2.0
0.566677,3.761539,0.040083,0.419127,-1.816954
0.608478,3.759415,-0.141612,0.466585,-1.381275
0.654069,3.749665,-0.27974,0.466788,-1.01863
3.617886,1.645217,-1.683077,0.5,0.013029
1.682232,0.18357,0.472784,0.153197,2.0
1.711669,0.20803,0.872784,0.265952,2.0
0.648772,0.3671,0.457802,0.479223,0.66923
2.643814,1.782259,-1.884821,0.5,-0.457186
3.227618,0.214995,3.569532,0.426431,-1.416563
3.187699,0.200101,3.427875,0.442127,-1.229632
3.144626,0.190252,3.304912,0.433516,-1.158339
3.057374,0.185425,3.106258,0.5,-0.651596
3.007498,0.188817,3.041099,0.5,-0.48868
2.957893,0.195047,2.992231,0.5,-0.278362
2.90856,0.203174,2.964394,0.476705,-0.224202
2.861734,0.212103,2.941974,0.5,0.008941
1.467369,0.245541,2.956508,0.192429,-2.0
1.425195,0.263456,2.556508,0.312153,-2.0
1.401064,0.283175,2.356508,0.334311,-2.0
0.268124,0.504392,1.645039,0.446557,-1.490431
0.268137,0.549007,1.495995,0.448364,-1.054976
0.71044,2.04116,1.325704,0.495977,0.085175
0.244938,2.987435,2.058435,0.443894,-0.772687
0.187166,3.160209,1.727768,0.484272,-0.621407
0.181086,3.208245,1.665627,0.467601,-0.45351
0.177715,3.25488,1.620276,0.498107,-0.558603
0.176642,3.304672,1.564416,0.470316,-0.381039
0.177838,3.351686,1.526312,0.487549,-0.263649
0.180648,3.400358,1.499947,0.475996,-0.323008
0.184783,3.447776,1.467646,0.480716,-0.319149
2.967514,2.73373,-3.085072,0.5,-0.444647
3.308052,0.728294,0.031277,0.5,0.048515
0.590732,0.430189,0.968204,0.277057,-2.0
3.808139,1.827565,1.515246,0.176811,2.0
3.741534,1.942933,2.509415,0.424899,1.294287
3.664035,3.14171,2.569956,0.396463,1.770986
3.068317,3.146239,3.204825,0.5,-0.18089
1.153921,0.298483,-3.114308,0.487242,-0.027448
1.005963,0.293638,-3.098778,0.5,-0.071748
0.907214,0.290328,-3.121962,0.5,-0.209531
0.807522,0.289709,-3.133768,0.5,0.116931
3.374141,1.789082,-1.426229,0.487899,0.122045
0.964637,3.764659,-1.197526,0.441851,-1.221791
0.24634,0.505613,0.060657,0.5,-0.380782
0.50163,0.564899,-0.029237,0.5,-0.253037
3.754091,2.762111,-1.433058,0.464338,-0.68551
3.761503,2.667247,-1.532551,0.5,-0.245024
3.762803,2.617265,-1.557053,0.478627,0.050138
3.764004,2.421237,-1.569879,0.497483,0.192342
3.764528,2.371493,-1.550645,0.5,0.112204
3.765816,2.32151,-1.539424,0.48393,0.04831
3.767451,2.273144,-1.534593,0.47614,0.105087
3.769424,2.225571,-1.524084,0.5,0.167995
3.776196,2.126208,-1.472146,0.476788,0.003555
3.785897,2.029012,-1.469577,0.480502,0.052937
3.522763,3.751068,0.43593,0.497358,-0.117444
3.377446,1.602817,1.545809,0.5,0.107763
3.752922,3.127091,1.436523,0.5,0.053651
1.785865,0.175873,0.524889,0.498627,-0.539485
1.829668,0.199684,0.47094,0.489867,-0.473573
1.873832,0.220868,0.423583,0.5,-0.378649
1.896377,1.334765,2.938898,0.5,-0.314468
2.645183,1.943965,-1.740072,0.5,-0.054815
2.636625,1.894703,-1.745554,0.464469,-0.089295
2.628345,1.849,-1.754483,0.48833,-0.264506
2.594971,1.707758,-1.876285,0.492387,-0.392194
0.353866,3.73244,-1.234859,0.5,0.046624
0.377421,1.213557,-0.403887,0.162799,2.0
2.642525,2.118229,1.780702,0.481842,0.350489
2.631661,2.16517,1.815751,0.461762,0.220153
2.619971,2.209841,1.837766,0.453842,0.53057
3.637348,2.312544,-1.66345,0.479561,0.057371
3.251033,0.584308,2.705216,0.476071,0.72125
2.269759,3.779844,0.212826,0.46601,0.15873
3.181702,3.728221,0.016771,0.462956,-0.092802
3.227994,3.728783,0.007491,0.49481,0.024259
0.554021,3.495314,-1.405147,0.423915,-1.588127
0.240134,2.085049,-1.745969,0.499497,-0.009523
0.231405,2.035867,-1.746921,0.5,-0.10847
1.313103,3.270088,-0.584615,0.486633,0.154915
1.315675,3.810977,-2.284485,0.235048,2.0
3.682904,0.244614,1.436101,0.409396,1.34951
1.138141,3.367938,0.503453,0.485799,-0.267117
0.209788,0.239704,1.695234,0.156095,-2.0
0.245022,0.337816,0.895234,0.387366,-1.547468
3.732104,2.143249,-2.691873,0.496027,0.842732
0.221386,0.532016,1.471792,0.416444,-1.52215
0.241521,0.611467,1.175733,0.471529,-1.013811
0.905893,0.275762,-2.623212,0.477708,0.105028
1.347631,2.219325,-2.004189,0.499454,0.711781
3.68644,1.548684,-2.883699,0.319742,2.0
3.804606,0.351185,2.995587,0.116504,-2.0
3.793325,0.354018,2.795587,0.230465,-2.0
3.75078,0.380369,2.395587,0.334013,-2.0
3.752427,3.609579,-3.230235,0.10587,2.0
3.741858,3.609459,-3.030235,0.152623,2.0
3.653259,3.551338,-2.230235,0.395084,1.565825
0.205656,2.181673,1.195745,0.351326,-2.0
1.49936,2.424096,0.738498,0.486199,-0.104995
1.610158,2.521177,0.704699,0.483837,-0.10792
0.721185,0.222258,1.181276,0.397759,-1.51763
0.739018,0.257769,1.029513,0.410018,-1.205851
0.523713,0.187793,2.70091,0.117624,-2.0
0.487699,0.224279,2.10091,0.263218,-2.0
1.545775,0.208944,0.885087,0.237203,2.0
3.687228,3.735778,-3.171197,0.195826,2.0
3.642806,3.727496,-2.771197,0.282368,2.0
3.749782,1.512732,1.518482,0.459077,0.792926
3.750364,1.558624,1.597774,0.498368,0.497646
3.609551,3.778365,-2.290353,0.496865,0.788832
3.578312,3.739744,-2.21147,0.451842,0.807786
3.76939,1.704986,-1.372255,0.484476,-0.824838
3.776977,1.65715,-1.454739,0.5,-0.810019
3.770183,1.417976,-1.655571,0.493735,0.012433
3.75255,1.076701,-1.553348,0.474178,0.377557
3.757226,0.983009,-1.498583,0.486733,0.273675
3.765875,0.889212,-1.473539,0.492857,-0.063963
0.806284,3.753562,0.367174,0.406636,-1.411704
1.037685,3.774404,-0.091658,0.48422,-0.30082
1.08583,3.769247,-0.12174,0.463853,0.072368
2.510392,0.175368,0.74559,0.045563,2.0
2.513409,0.178772,0.94559,0.094976,2.0
2.527609,0.229617,1.54559,0.299818,2.0
1.818552,3.814042,-0.782854,0.232544,-2.0
0.1753,0.697667,0.247189,0.151704,2.0
0.203869,0.711549,0.647189,0.294868,2.0
0.225465,0.731555,0.847189,0.297968,2.0
0.258954,0.789843,1.212215,0.390142,1.508112
0.262605,1.109356,1.70812,0.5,0.149539
0.25539,1.158833,1.723074,0.471761,-0.01822
0.241243,1.25321,1.712866,0.5,-0.278068
0.234853,1.302798,1.685059,0.5,-0.209651
0.229673,1.352528,1.664094,0.4751,-0.235776
0.222997,1.449662,1.613756,0.479079,-0.376721
0.221842,1.497553,1.576084,0.5,-0.186051
0.225257,1.644362,1.512931,0.487783,-0.417979
0.234299,1.742714,1.461935,0.49605,0.060881
3.7218,1.977674,2.254061,0.456685,1.435857
0.238901,2.148111,1.675435,0.479535,-0.240578
0.261539,0.390413,0.744209,0.299698,2.0
0.224496,1.183721,1.662813,0.5,-0.038788
0.202643,2.365543,1.612021,0.491731,0.068262
0.200448,2.414667,1.618847,0.5,-0.108977
0.198319,2.464622,1.60795,0.5,-0.150032
0.195628,2.564585,1.596988,0.491937,-0.047621
0.194457,2.613764,1.592226,0.496801,-0.081305
3.776123,0.492757,2.02491,0.351844,1.946775
3.767155,3.018944,-1.609399,0.306485,-2.0
3.045221,3.728694,-2.951591,0.414908,1.701998
0.237892,2.952161,-1.18813,0.206954,2.0
3.8194,3.379637,-2.206195,0.347008,-2.0
3.796159,3.353947,-2.406195,0.384686,-1.812744
3.799957,1.491355,-3.716816,0.053898,2.0
0.206499,3.116845,-1.372372,0.5,0.352487
0.180125,1.203719,-1.431377,0.108067,2.0
0.19042,1.17678,-1.031377,0.234123,2.0
1.998913,3.782882,0.123643,0.383784,-1.339827
2.079355,3.782613,-0.105324,0.45104,-0.8885
3.739465,0.520753,-1.52007,0.5,0.000698
3.763673,0.806257,2.775964,0.386245,-1.761769
0.185626,1.337308,1.139729,0.16802,-2.0
3.511346,2.698424,0.839345,0.5,0.015315
1.256009,3.824646,-1.773275,0.281519,2.0
3.390628,0.215562,4.105395,0.043189,-2.0
3.341614,0.191464,3.305395,0.279054,-2.0
3.273799,0.195171,2.905395,0.392899,-1.561577
1.768041,0.301471,-3.063479,0.497857,-0.08633
1.173542,0.253752,-3.062638,0.490831,0.029427
1.075764,0.246169,-3.074773,0.5,0.085224
1.025891,0.242618,-3.066251,0.5,0.058773
0.976044,0.238708,-3.060373,0.5,0.115625
1.601365,0.21895,-0.298013,0.236802,2.0
3.671801,2.889728,1.442984,0.45437,-0.044064
3.707276,3.180742,1.462133,0.475035,0.032959
0.566929,0.177991,2.352943,0.397898,-1.868937
0.245149,2.881034,-1.566049,0.466655,-0.057713
0.694796,3.657077,-0.936062,0.5,0.289232
3.800129,0.664784,-1.484684,0.12971,-2.0
3.784652,0.606679,-2.084684,0.315039,-2.0
2.825865,3.795593,-3.130788,0.320136,2.0
2.794101,3.792059,-2.930788,0.351039,1.935348
3.813273,3.678099,-3.178359,0.263191,2.0
0.305874,3.7655,-1.299838,0.476035,-0.594609
3.804722,1.338371,-3.017309,0.252254,2.0
3.811903,3.341002,-1.074067,0.356925,-1.983243
3.8257,3.308147,-1.272392,0.373001,-1.722129
3.83355,3.271729,-1.444604,0.40274,-1.404199
3.832567,3.18828,-1.705766,0.462488,-0.928157
3.824228,3.142806,-1.798582,0.451485,-0.566535
3.812792,3.099136,-1.855236,0.487412,-0.356459
3.798284,3.052607,-1.890882,0.5,-0.007269
3.519617,0.208659,2.789076,0.061484,-2.0
1.352323,2.136125,-1.607558,0.5,-0.164318
1.350075,2.086176,-1.623989,0.476867,-0.045454
1.347431,2.038563,-1.628535,0.5,-0.132552
3.763201,0.257347,2.748739,0.5,-0.065115
3.717072,0.276638,2.742227,0.5,0.025172
3.31371,3.458807,1.205129,0.479347,0.072005
2.460867,3.786212,-0.809301,0.419205,-1.578491
0.173361,2.47437,-1.507872,0.357997,1.486517
0.189739,2.398859,-1.224235,0.450445,0.895529
2.913637,3.741414,0.061373,0.477984,-0.001486
0.867863,3.812818,-2.768329,0.140862,2.0
3.803251,0.937841,1.290157,0.232931,2.0
3.806863,0.989913,1.690157,0.342594,2.0
1.353494,2.020853,1.412457,0.5,0.325668
1.363296,1.929429,1.705303,0.499526,0.241534
3.750248,3.315906,-2.714952,0.361183,1.76103
2.501663,3.800057,-0.179505,0.068243,-2.0
0.281277,3.765476,0.363989,0.434881,-1.350192
0.413404,3.7885,0.001945,0.495883,-0.862211
0.462935,3.786459,-0.084276,0.485478,-0.446725
0.511203,3.781294,-0.128949,0.470255,-0.549836
0.592508,3.78238,-1.08237,0.434925,-1.401077
0.196717,3.480409,0.53836,0.248724,-2.0
0.662151,0.225585,-0.298503,0.494838,0.98355
0.806135,0.202117,-0.055393,0.484447,0.62431
0.854557,0.200946,0.007038,0.5,0.47913
2.03268,0.219414,-0.059859,0.5,0.169241
2.082613,0.216846,-0.042935,0.5,0.059371
2.132573,0.214848,-0.036997,0.484734,0.059787
2.181018,0.2132,-0.031019,0.476346,-0.003084
2.22863,0.211715,-0.031327,0.474868,0.194123
2.276105,0.210688,-0.011915,0.5,-0.010066
3.717273,0.188937,2.799776,0.363067,-2.0
3.684508,0.204435,2.599776,0.398941,-1.590088
3.620108,0.258436,2.309587,0.457809,-1.166207
3.812089,1.139683,-1.749216,0.182272,-2.0
3.807087,1.122187,-1.949216,0.291509,-2.0
0.195633,0.621078,0.803615,0.286306,-2.0
0.194438,0.839469,2.1165,0.190788,-2.0
0.180115,0.881027,1.7165,0.320701,-2.0
0.183858,0.946483,1.3165,0.388125,-1.532226
0.196456,0.983154,1.163277,0.458591,-1.353123
1.362236,3.808756,0.068017,0.22223,-2.0
1.412777,3.801345,-0.331983,0.360688,-1.928418
0.533647,3.827315,0.142916,0.445525,-1.278936
0.578031,3.830827,0.015022,0.45136,-0.95938
0.623125,3.829341,-0.080916,0.486745,-0.594894
0.671495,3.823966,-0.140405,0.487128,-0.612722
0.719489,3.815676,-0.201678,0.5,-0.304531
0.234316,0.225056,0.998927,0.418377,-1.375618
0.259303,0.258572,0.861365,0.465114,-1.175785
2.719651,0.17626,2.064599,0.339403,-2.0
2.70665,0.20755,1.864599,0.374449,-1.977924
1.774401,1.379543,-0.427585,0.5,0.248871
0.154937,1.066862,1.720771,0.468669,-0.703457
0.149569,1.113411,1.650425,0.486709,-0.620824
0.1519,1.258751,1.454559,0.5,-0.472164
0.158869,1.308258,1.407343,0.5,-0.112806
2.312792,3.801373,-0.861496,0.440541,-0.949397
0.248215,0.195464,2.264946,0.211318,-2.0
3.762046,0.850717,-1.427951,0.487659,0.055863
2.899928,0.176244,3.228888,0.444573,-0.90187
2.855525,0.174369,3.138701,0.496524,-0.620641
2.805909,0.176053,3.076637,0.464308,-0.7284
2.662905,0.198387,2.924806,0.486771,-0.049002
2.615393,0.208973,2.919905,0.477045,0.030572
2.56884,0.219391,2.922963,0.5,-0.024891
1.131004,3.780088,-3.25589,0.5,0.037077
1.03159,3.79089,-3.239077,0.5,0.271898
0.639714,3.806231,-3.140851,0.5,0.04816
3.756394,0.322979,1.986764,0.5,-0.681568
3.115078,3.779075,0.070507,0.482298,-0.186965
2.413409,3.779331,2.902814,0.433122,1.059294
2.370862,3.787329,3.008743,0.476469,0.885941
2.22375,3.789442,3.219808,0.5,0.408654
2.173997,3.784518,3.260674,0.499615,0.038883
2.124401,3.778486,3.264562,0.4993,0.120164
1.240605,3.787975,3.047823,0.480466,0.081415
1.192751,3.792279,3.055964,0.5,0.229285
2.014824,1.345558,3.008466,0.494178,0.189285
1.965784,1.351653,3.027394,0.5,-0.023557
1.916116,1.357409,3.025039,0.498616,-0.088442
3.506568,0.175754,2.634464,0.5,-0.135566
3.463027,0.200333,2.620907,0.461328,-0.108689
3.423133,0.2235,2.610038,0.5,-0.101451
2.081039,0.176689,-0.024368,0.46108,0.800027
2.368916,0.202756,0.1444,0.5,-0.197604
2.468094,0.215533,0.118842,0.5,-0.229033
2.860999,0.24072,0.024535,0.49295,0.095304
2.959435,0.24346,0.01864,0.478485,0.029697
3.247546,0.251635,0.028924,0.5,0.018028
3.447007,0.256096,0.029662,0.5,0.149785
2.223099,0.263327,3.367422,0.421783,-1.552094
0.207659,0.444681,-1.617859,0.5,0.048338
2.404777,0.166563,3.396839,0.417175,-1.673997
2.36372,0.159449,3.229439,0.447639,-1.032823
2.319006,0.15783,3.126157,0.493967,-0.829169
2.269703,0.160638,3.04324,0.472633,-1.058875
2.223001,0.167758,2.937352,0.5,-0.320193
0.276726,1.321186,0.583347,0.393405,-1.497235
3.801943,1.300103,2.210894,0.5,0.393927
