x,y,theta,v,omega
2.877153,0.500522,1.116342,0.499999,0.117433
2.920032,0.59086,1.138034,0.499999,0.083352
3.001302,0.773597,1.163476,0.499999,0.036267
3.060062,0.911608,1.172121,0.499999,0.01635
3.079434,0.957703,1.173756,0.499999,0.011913
3.175634,1.188453,1.176833,0.499999,0.000421
3.252413,1.373127,1.176573,0.499999,-0.001696
3.329296,1.557759,1.17587,0.499999,-0.001647
3.444839,1.834616,1.175067,0.499999,-0.000951
3.483396,1.926884,1.174884,0.499999,-0.000828
3.618463,2.249771,1.17433,0.499999,-0.000792
3.637773,2.295892,1.174251,0.499999,-0.000765
3.811635,2.710948,1.17449,0.499999,0.003663
1.546847,-0.159681,-0.022096,0.326894,0.127139
2.301966,0.015318,0.59817,0.302469,0.316406
2.534876,0.226475,0.848112,0.499995,0.2811
2.687473,0.424294,0.972769,0.499998,0.197386
2.793964,0.593539,1.041276,0.499998,0.130113
2.818938,0.636854,1.054287,0.499998,0.115487
3.003903,0.99145,1.114959,0.499998,0.037288
3.176076,1.352492,1.132779,0.499998,0.009174
2.807028,0.776446,0.88995,0.499977,0.135529
2.868924,0.85498,0.91636,0.499977,0.12189
2.958094,0.975579,0.951038,0.499978,0.10361
3.071006,1.140632,0.989321,0.499978,0.083558
3.098293,1.182527,0.997677,0.499978,0.079295
3.204172,1.352184,1.027119,0.499978,0.065006
3.255347,1.438091,1.039827,0.499978,0.059385
3.821113,2.5519,1.1588,0.499979,0.054215
4.00711,3.015896,1.225255,0.499978,0.085326
2.874522,1.265955,0.860474,0.458388,0.082601
3.10615,1.552771,0.92001,0.463092,0.065587
3.243602,1.7394,0.951449,0.464158,0.059495
3.426871,2.007888,0.991846,0.464586,0.056544
3.502132,2.125187,1.008851,0.464484,0.057217
3.622969,2.3234,1.038075,0.463922,0.060962
2.697879,2.793941,0.279956,0.340343,0.032376
3.25245,2.980025,0.383293,0.315874,0.083102
0.973671,0.952828,1.169487,0.499989,0.093089
1.546673,2.401441,1.117406,0.499999,-0.014083
1.590611,2.49127,1.114128,0.499999,-0.024288
1.679901,2.67023,1.099854,0.499999,-0.059379
1.72583,2.759058,1.086717,0.499999,-0.086376
1.773167,2.847142,1.067821,0.499999,-0.120627
1.74424,3.103515,1.065477,0.499999,-0.195849
4.177976,3.786945,0.525574,0.155072,0.401078
1.105363,-0.189567,-0.257134,0.446435,-0.001447
1.917485,-0.369221,-0.129982,0.416832,0.148922
2.120851,-0.387643,-0.046246,0.394346,0.196056
2.237418,-0.389534,0.015546,0.376568,0.226075
2.312004,-0.386675,0.061787,0.362888,0.246704
2.484339,-0.364946,0.195679,0.323804,0.299678
2.685118,-0.301881,0.42758,0.278284,0.371827
2.879159,-0.172324,0.745758,0.35537,0.415229
3.042937,0.023969,0.984119,0.499999,0.348063
3.069887,0.066082,1.018925,0.499999,0.32555
3.095403,0.109078,1.05148,0.499999,0.301107
3.164156,0.242345,1.134095,0.499999,0.223759
3.241327,0.426806,1.209102,0.499999,0.131959
3.307729,0.615445,1.251319,0.499999,0.067594
3.368337,0.806036,1.271955,0.499999,0.029708
3.426277,0.997459,1.280509,0.499999,0.010526
3.483205,1.189185,1.283239,0.499999,0.002263
3.52571,1.333037,1.283627,0.499999,-0.000162
3.582376,1.524841,1.283369,0.499999,-0.0011
3.624923,1.66868,1.283033,0.499999,-0.0011
3.639116,1.716623,1.282923,0.499999,-0.001051
3.695937,1.908382,1.282539,0.499999,-0.0008
3.809748,2.291848,1.282118,0.499999,2.8e-05
1.935397,-0.279898,-0.044817,0.376011,0.151971
2.324146,-0.260274,0.167616,0.324146,0.245078
2.69335,-0.126613,0.555715,0.322287,0.353279
3.055809,0.235949,0.96606,0.499997,0.273383
3.160837,0.406055,1.064845,0.499997,0.203296
3.402441,0.954626,1.217644,0.499997,0.06063
3.804471,2.19074,1.273796,0.499997,0.008679
2.869046,0.335691,0.676438,0.371247,0.248542
2.955423,0.410521,0.750057,0.399864,0.237291
3.07059,0.528413,0.841544,0.430657,0.212912
3.127007,0.594308,0.883432,0.442543,0.198867
3.261808,0.775577,0.975732,0.463995,0.163574
3.620122,1.453162,1.169312,0.490383,0.083038
3.81124,1.960013,1.246343,0.494228,0.058218
3.994388,2.576348,1.316142,0.494799,0.052572
4.018811,2.672241,1.326707,0.494689,0.053716
4.186234,3.543878,1.444113,0.491215,0.081884
3.23999,1.197082,0.945056,0.416299,0.12682
3.445749,1.5159,1.044739,0.427079,0.09297
3.247177,1.64455,0.911663,0.371477,0.085985
3.621443,2.203725,1.043218,0.375854,0.064219
2.783141,2.292528,1.003675,0.494563,-0.103854
2.914607,2.486383,0.940046,0.409459,-0.153444
3.067328,2.674334,0.82967,0.283927,-0.150687
1.727701,-0.37069,-0.259724,0.497672,0.065625
2.302385,-0.489121,-0.124368,0.471207,0.174154
2.487197,-0.505412,-0.048268,0.450299,0.217917
2.620282,-0.507387,0.020598,0.429717,0.253271
2.705346,-0.503461,0.072473,0.413682,0.277887
2.864069,-0.482801,0.191221,0.377342,0.328866
3.067329,-0.421446,0.40777,0.326869,0.404561
3.180747,-0.360918,0.576227,0.321701,0.445869
3.259649,-0.301622,0.712078,0.352528,0.463017
3.392861,-0.155038,0.941801,0.473282,0.436737
3.446236,-0.074505,1.027494,0.499999,0.399951
3.471221,-0.031199,1.067489,0.499999,0.376637
3.494507,0.013044,1.105153,0.499999,0.351038
3.588564,0.244428,1.253238,0.499999,0.215029
3.617796,0.340053,1.293763,0.499999,0.167035
3.631069,0.388258,1.310466,0.499999,0.14563
3.677533,0.582766,1.357739,0.499999,0.078548
3.717148,0.778798,1.382348,0.499999,0.037929
3.753345,0.975494,1.393788,0.499999,0.016124
3.788036,1.172461,1.398414,0.499999,0.005692
3.805137,1.270988,1.399401,0.499999,0.002991
3.822166,1.369527,1.399906,0.499999,0.001319
3.856143,1.56662,1.40015,0.499999,-0.000192
3.881622,1.71444,1.400053,0.499999,-0.00049
4.000715,2.404233,1.399954,0.499999,0.001298
2.129155,-0.351875,-0.111164,0.447444,0.125234
2.305808,-0.366899,-0.0563,0.435521,0.157716
2.868855,-0.323727,0.250631,0.363061,0.296341
3.220706,-0.161358,0.631226,0.38755,0.390828
3.410744,0.016905,0.863855,0.49354,0.366435
3.442105,0.05501,0.900499,0.498881,0.354422
3.55519,0.219653,1.033673,0.499993,0.294296
3.811568,0.868609,1.310634,0.499993,0.107866
3.836267,0.965508,1.331371,0.499993,0.09176
3.993025,1.800644,1.419905,0.499994,0.024593
4.007818,1.899542,1.424672,0.499994,0.021722
4.036118,2.097527,1.432701,0.499994,0.017795
4.184956,3.388816,1.486983,0.499993,0.035979
1.746703,-0.067039,-0.008108,0.444895,0.057797
3.24527,0.249552,0.608741,0.352506,0.291418
3.409523,0.387172,0.784688,0.370777,0.286583
3.435381,0.413744,0.813346,0.376093,0.281559
3.581508,0.596371,0.972257,0.409817,0.238389
3.626352,0.665594,1.019113,0.420064,0.221927
3.996991,1.687948,1.360976,0.475684,0.077744
4.183143,3.162968,1.504823,0.481415,0.03028
3.24701,0.691304,0.673506,0.370326,0.234822
3.431343,0.865052,0.839095,0.357714,0.229523
3.52245,0.976235,0.928146,0.363783,0.209692
3.625235,1.129177,1.027078,0.376449,0.179784
3.644419,1.161567,1.045056,0.379055,0.173769
3.250772,1.133755,0.7317,0.389063,0.179116
3.429989,1.315939,0.858615,0.339344,0.177385
3.589295,1.527927,0.99106,0.329014,0.14821
3.624563,1.583558,1.020296,0.33054,0.140113
3.432098,1.765939,0.865254,0.321176,0.124547
3.627212,2.027143,0.991918,0.283846,0.102504
3.811338,2.710928,1.012558,0.234551,0.070765
2.687434,-0.548084,-0.086998,0.499987,0.195249
3.283152,-0.50944,0.26084,0.499977,0.420748
3.470826,-0.44118,0.4423,0.499159,0.506339
3.600297,-0.367107,0.599607,0.49435,0.555616
3.640313,-0.338091,0.655168,0.492953,0.56619
3.812238,-0.161792,0.939756,0.499997,0.546274
3.890678,-0.034118,1.096896,0.499999,0.470314
3.912441,0.010892,1.143928,0.499999,0.438228
3.980043,0.198907,1.29881,0.499999,0.302509
3.992744,0.247265,1.329061,0.499999,0.270433
4.023077,0.394132,1.401287,0.499999,0.185561
4.050271,0.592243,1.462047,0.499999,0.103113
4.068381,0.791412,1.494812,0.499999,0.052303
4.081765,0.990961,1.510947,0.499999,0.024131
4.092912,1.190649,1.518146,0.499999,0.009929
4.100609,1.340451,1.520517,0.499999,0.004586
3.74451,-0.15242,0.677694,0.45264,0.442565
3.909847,0.014286,0.896394,0.494163,0.41622
3.995611,0.136246,1.017397,0.499988,0.374857
4.021086,0.179265,1.054882,0.499984,0.358931
4.184632,0.597074,1.318872,0.499987,0.215899
4.22652,0.792581,1.397381,0.499987,0.165779
4.254843,0.990529,1.45741,0.499988,0.125918
4.272748,1.189704,1.502882,0.499988,0.094958
4.280875,1.339476,1.529446,0.499988,0.076536
4.286265,1.539392,1.556976,0.499988,0.057052
4.286887,1.739383,1.57743,0.499988,0.042082
4.283986,1.939355,1.592431,0.499988,0.03047
4.280086,2.0893,1.600839,0.499988,0.023407
4.273215,2.289177,1.60898,0.499988,0.015585
4.265017,2.489004,1.6142,0.499988,0.009032
4.256031,2.688797,1.616928,0.499988,0.003254
4.246725,2.888575,1.617415,0.499988,-0.002125
1.947167,-0.092972,-0.030363,0.499916,0.048653
2.147089,-0.096963,-0.008566,0.499913,0.064785
3.61787,0.175067,0.520877,0.421266,0.321257
3.688754,0.218821,0.58594,0.40249,0.336403
3.812294,0.313353,0.723335,0.369608,0.349877
3.890421,0.389939,0.827872,0.358791,0.342507
4.000758,0.532466,0.992857,0.369601,0.307069
3.806011,0.762409,0.762097,0.382776,0.30579
3.833292,0.789256,0.792676,0.369546,0.305796
3.98431,0.977906,0.999724,0.331584,0.274204
4.001849,1.006045,1.027144,0.332394,0.267076
2.85951,0.672522,0.378192,0.499992,0.089184
3.089497,0.770451,0.429826,0.499992,0.126795
3.814848,1.254696,0.806596,0.38898,0.274609
3.888113,1.337545,0.888568,0.333757,0.268256
3.993892,1.49026,1.042321,0.291399,0.236578
3.779004,1.72396,0.835603,0.33272,0.234514
3.821225,1.772868,0.882278,0.297279,0.229238
3.916584,1.90545,1.013732,0.252061,0.203154
3.816476,2.281344,0.978147,0.227433,0.151135
2.482642,-0.281475,-0.129169,0.499999,0.016933
2.68108,-0.306414,-0.119659,0.499999,0.038224
2.879856,-0.328472,-0.099034,0.499999,0.078925
3.079192,-0.344564,-0.057918,0.499999,0.150175
3.808722,-0.224988,0.525393,0.499998,0.687231
3.998786,-0.064602,0.87806,0.499998,0.682572
4.183045,0.341172,1.356361,0.499999,0.323018
4.192894,0.39019,1.388663,0.499999,0.28538
2.293559,-0.163731,-0.084871,0.499998,0.00674
4.182391,0.153822,0.907286,0.499986,0.527042
4.239759,0.235672,1.010629,0.499989,0.483982
4.377623,0.556048,1.298909,0.499992,0.317377
4.390284,0.604415,1.330646,0.499992,0.295703
4.426967,0.800924,1.436938,0.499993,0.219323
4.445493,1.000009,1.515227,0.499993,0.15975
4.450387,1.149915,1.559498,0.499993,0.124924
4.447988,1.349882,1.603767,0.499993,0.089191
4.43808,1.549625,1.635251,0.499993,0.062931
4.42287,1.749039,1.657339,0.499993,0.043571
4.408978,1.898392,1.669234,0.499993,0.03233
4.388147,2.0973,1.680286,0.499993,0.020403
0.599935,0.00773,0.022544,0.499998,0.010126
4.00951,0.316082,0.537222,0.453051,0.439747
4.199393,0.464903,0.80396,0.355608,0.433149
4.307316,0.603551,1.011063,0.358058,0.381665
4.432289,2.30696,1.722012,0.499321,0.040156
4.400783,2.504194,1.735189,0.499362,0.021208
3.649821,0.569886,0.349049,0.499999,0.263749
3.997585,0.746718,0.615098,0.42067,0.392576
4.031456,0.77166,0.654356,0.394879,0.396083
4.181828,0.916735,0.889214,0.309905,0.373492
4.218894,0.966051,0.963097,0.306749,0.356567
3.998631,1.206783,0.746572,0.338456,0.347288
3.632552,1.375526,0.560689,0.499999,0.244226
3.852057,1.537411,0.724037,0.359233,0.294449
3.99473,1.690261,0.926878,0.250312,0.27451
4.00948,1.710484,0.954329,0.246343,0.268899
3.925079,2.099635,1.002529,0.224816,0.201382
3.858924,2.476477,1.015341,0.216524,0.134445
3.239427,-0.254465,-0.052851,0.499999,0.133889
2.497905,-0.09867,-0.047434,0.499999,-0.003936
2.697673,-0.108303,-0.048832,0.499999,-0.001604
2.897434,-0.118058,-0.048139,0.499999,0.010257
3.097231,-0.12705,-0.039995,0.499999,0.043151
3.247151,-0.131904,-0.022776,0.499999,0.091393
4.398241,2.653758,1.765509,0.499932,0.005003
3.641046,0.873916,0.359345,0.499999,0.224554
4.188071,1.239989,0.937625,0.266952,0.348374
4.00353,1.936853,1.010098,0.226394,0.238091
2.604143,2.002696,1.078598,0.098524,-0.04391
2.657309,2.096009,1.026636,0.197608,-0.093739
2.61705,2.096358,1.131927,0.132625,-0.098808
2.676228,2.212592,1.054152,0.368983,-0.172701
2.848159,2.472567,0.923597,0.499998,-0.190993
3.007943,2.664727,0.83277,0.499998,-0.162281
2.663088,2.280746,1.039834,0.231315,-0.203583
2.63941,2.284433,1.080261,0.319657,-0.243784
0.966794,0.799802,0.962429,0.499999,0.108463
1.077166,0.966563,1.012913,0.499999,0.160214
1.177068,1.139773,1.08616,0.499999,0.219527
1.199875,1.184267,1.108112,0.499999,0.231357
1.356593,1.60521,1.310706,0.499979,0.138569
2.293796,2.61566,0.245509,0.210894,0.081649
1.359706,1.476773,1.308883,0.499954,0.248334
0.955231,0.959069,0.979045,0.499999,0.00294
1.095401,1.166075,0.965059,0.499999,-0.09841
1.182997,1.287828,0.923882,0.499999,-0.228371
1.24518,1.366128,0.872506,0.499999,-0.349188
1.34808,1.475131,0.746172,0.499999,-0.574495
1.425366,1.538487,0.623084,0.48958,-0.738376
1.544761,1.605272,0.378118,0.359262,-0.9612
1.405609,2.147847,-0.795847,-0.199999,0.977008
1.34013,2.192061,-0.381116,-0.174695,1.100327
2.48165,2.635154,0.273234,0.49627,0.2256
1.756057,2.570742,1.130401,0.414949,0.688084
1.814005,2.636517,2.098483,-0.199999,1.039932
2.419464,2.463754,1.084365,0.454508,-0.872356
1.68387,1.334881,0.537725,0.224288,-0.179572
0.741341,1.301898,1.034226,0.38002,-0.143996
3.991645,3.797031,0.656316,0.5,0.292523
0.400572,1.582966,1.04245,0.336572,-0.319319
0.025302,0.407777,1.437079,0.444227,0.261449
0.024493,1.135038,1.632705,0.499974,-0.018554
0.021446,1.184943,1.630849,0.499998,-0.037118
0.161792,2.223144,1.020345,0.365054,-0.467162
-0.018001,2.902249,1.042865,0.478443,-0.603322
-0.021134,3.237499,1.065999,0.49999,-0.679668
0.004515,3.280407,0.998032,0.499988,-0.69875
0.008597,3.41285,1.19967,0.499998,-0.70317
0.102321,3.621795,1.082784,0.499999,-0.826659
3.074298,3.796258,-0.074868,0.499999,0.032851
3.772979,3.792219,0.139539,0.499999,0.377046
0.571797,3.992846,0.353909,0.499998,-0.576791
4.081692,3.850279,1.049387,0.5,0.243886
1.751609,3.453903,-0.007583,0.499981,-0.084219
0.75364,3.604392,1.189103,0.499999,-0.472089
3.927845,3.536145,1.052852,0.5,0.103625
3.976415,3.623555,1.075185,0.5,0.136353
3.8021,3.157044,1.047913,0.499978,0.133514
1.743496,4.00325,0.127797,0.418181,-0.354707
2.666048,0.982245,1.095772,0.499999,0.018447
2.757017,1.160359,1.100333,0.499999,0.002761
2.847631,1.338653,1.100482,0.499999,-0.002136
2.961056,1.561441,1.099253,0.499999,-0.002285
3.143013,1.917659,1.098071,0.499999,-0.00062
3.234095,2.095715,1.097871,0.499999,-0.000406
3.347994,2.318262,1.097619,0.499999,-0.000774
3.530432,2.674234,1.096647,0.499999,-0.001426
2.824559,1.520951,1.05138,0.499999,0.000638
2.948647,1.737981,1.051291,0.499999,-0.000864
3.371189,2.475515,1.049852,0.499999,-0.000434
3.595038,2.865888,1.051438,0.499999,0.007671
