x,y,theta,v,omega
4.129576000000000136e+00,3.731542000000000137e+00,5.399909999999999988e-01,4.999979999999999980e-01,5.808339999999999614e-01
4.171691000000000038e+00,3.758478999999999903e+00,5.980739999999999945e-01,4.999979999999999980e-01,6.072710000000000052e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.345699999999999785e-01,1.305862000000000078e+00
3.336200000000000276e-02,2.181000000000000213e-03,1.305860000000000076e-01,3.674370000000000136e-01,1.264105999999999952e+00
6.939399999999999735e-02,9.253000000000000808e-03,2.569969999999999755e-01,4.005110000000000059e-01,1.219862999999999920e+00
1.074129999999999946e-01,2.176700000000000162e-02,3.789830000000000143e-01,4.321479999999999766e-01,1.171885999999999983e+00
1.465339999999999976e-01,4.006900000000000045e-02,4.961720000000000019e-01,4.598659999999999970e-01,1.119817999999999980e+00
1.856659999999999977e-01,6.417799999999999894e-02,6.081539999999999724e-01,4.812100000000000266e-01,1.063914000000000026e+00
2.236239999999999895e-01,9.371899999999999675e-02,7.145449999999999857e-01,4.945609999999999729e-01,1.004822000000000104e+00
2.592929999999999957e-01,1.279470000000000052e-01,8.150269999999999460e-01,4.999560000000000115e-01,9.434120000000000283e-01
2.918160000000000198e-01,1.658930000000000127e-01,9.093679999999999541e-01,4.999979999999999980e-01,8.806450000000000111e-01
3.207530000000000103e-01,2.066489999999999994e-01,9.974330000000000140e-01,4.999959999999999960e-01,8.174799999999999844e-01
3.461290000000000200e-01,2.497139999999999915e-01,1.079180999999999946e+00,4.999970000000000248e-01,7.548070000000000057e-01
3.680470000000000130e-01,2.946409999999999862e-01,1.154662000000000077e+00,4.999970000000000248e-01,6.934109999999999996e-01
3.866569999999999729e-01,3.410380000000000078e-01,1.224002999999999952e+00,4.999970000000000248e-01,6.339550000000000463e-01
4.021500000000000075e-01,3.885680000000000245e-01,1.287398000000000042e+00,4.999979999999999980e-01,5.769689999999999541e-01
4.147379999999999955e-01,4.369500000000000051e-01,1.345094999999999930e+00,4.999979999999999980e-01,5.228599999999999914e-01
4.246489999999999987e-01,4.859519999999999951e-01,1.397380999999999984e+00,4.999979999999999980e-01,4.719110000000000249e-01
4.321110000000000229e-01,5.353869999999999463e-01,1.444571999999999967e+00,4.999979999999999980e-01,4.243049999999999877e-01
4.373509999999999898e-01,5.851070000000000437e-01,1.487003000000000075e+00,4.999979999999999980e-01,3.801300000000000234e-01
4.405879999999999797e-01,6.349989999999999801e-01,1.525015999999999927e+00,4.999979999999999980e-01,3.393959999999999755e-01
4.420290000000000052e-01,6.849760000000000293e-01,1.558955000000000091e+00,4.999979999999999980e-01,3.020510000000000139e-01
4.418659999999999810e-01,7.349729999999999874e-01,1.589159999999999906e+00,4.999979999999999980e-01,2.679929999999999812e-01
4.402780000000000027e-01,7.849460000000000326e-01,1.615960000000000063e+00,4.999979999999999980e-01,2.370819999999999872e-01
4.374279999999999835e-01,8.348640000000000505e-01,1.639667999999999903e+00,4.999979999999999980e-01,2.091490000000000016e-01
4.334660000000000180e-01,8.847049999999999637e-01,1.660582999999999920e+00,4.999979999999999980e-01,1.840090000000000059e-01
4.285249999999999893e-01,9.344599999999999573e-01,1.678984000000000032e+00,4.999979999999999980e-01,1.614639999999999964e-01
4.227250000000000174e-01,9.841210000000000235e-01,1.695130000000000026e+00,4.999979999999999980e-01,1.413119999999999932e-01
4.161739999999999884e-01,1.033689999999999998e+00,1.709260999999999919e+00,4.999979999999999980e-01,1.233490000000000003e-01
4.089679999999999982e-01,1.083166999999999991e+00,1.721595999999999904e+00,4.999979999999999980e-01,1.073780000000000012e-01
4.011910000000000198e-01,1.132557999999999954e+00,1.732334000000000040e+00,4.999979999999999980e-01,9.320599999999999719e-02
3.929199999999999915e-01,1.181869000000000058e+00,1.741654999999999953e+00,4.999979999999999980e-01,8.064899999999999847e-02
3.842200000000000060e-01,1.231106000000000034e+00,1.749719000000000024e+00,4.999979999999999980e-01,6.953399999999999859e-02
3.751499999999999835e-01,1.280275999999999970e+00,1.756672999999999929e+00,4.999979999999999980e-01,5.969800000000000106e-02
3.657630000000000048e-01,1.329387000000000096e+00,1.762642999999999960e+00,4.999979999999999980e-01,5.098699999999999760e-02
3.561050000000000049e-01,1.378444999999999920e+00,1.767741000000000007e+00,4.999979999999999980e-01,4.326100000000000084e-02
3.462149999999999950e-01,1.427456999999999976e+00,1.772067000000000059e+00,4.999979999999999980e-01,3.638600000000000168e-02
3.361299999999999844e-01,1.476428999999999991e+00,1.775706000000000007e+00,4.999979999999999980e-01,3.024299999999999905e-02
3.258820000000000050e-01,1.525366999999999917e+00,1.778729999999999922e+00,4.999979999999999980e-01,2.471599999999999839e-02
3.155000000000000027e-01,1.574276999999999926e+00,1.781201999999999952e+00,4.999979999999999980e-01,1.970200000000000076e-02
3.050089999999999746e-01,1.623164000000000051e+00,1.783171999999999979e+00,4.999979999999999980e-01,1.510000000000000057e-02
2.944330000000000003e-01,1.672031999999999963e+00,1.784682000000000102e+00,4.999979999999999980e-01,1.081900000000000049e-02
2.837939999999999907e-01,1.720887000000000056e+00,1.785763999999999907e+00,4.999979999999999980e-01,6.768999999999999843e-03
2.731109999999999927e-01,1.769732000000000083e+00,1.786440999999999946e+00,4.999979999999999980e-01,2.867999999999999890e-03
2.624049999999999994e-01,1.818572999999999995e+00,1.786728000000000094e+00,4.999979999999999980e-01,-9.690000000000000262e-04
2.516950000000000021e-01,1.867412000000000072e+00,1.786631000000000080e+00,4.999979999999999980e-01,-4.820999999999999765e-03
2.409989999999999910e-01,1.916253999999999902e+00,1.786148999999999987e+00,4.999979999999999980e-01,-8.770999999999999283e-03
2.303360000000000130e-01,1.965103999999999962e+00,1.785271000000000052e+00,4.999979999999999980e-01,-1.289900000000000074e-02
2.197250000000000036e-01,2.013964999999999783e+00,1.783981999999999957e+00,4.999979999999999980e-01,-1.729100000000000081e-02
2.091890000000000138e-01,2.062841999999999842e+00,1.782251999999999947e+00,4.999979999999999980e-01,-2.203199999999999950e-02
1.987490000000000090e-01,2.111739000000000033e+00,1.780048999999999992e+00,4.999979999999999980e-01,-2.721499999999999961e-02
1.884290000000000131e-01,2.160661999999999860e+00,1.777328000000000019e+00,4.999979999999999980e-01,-3.293499999999999900e-02
1.782559999999999978e-01,2.209616000000000025e+00,1.774034000000000111e+00,4.999979999999999980e-01,-3.929400000000000254e-02
1.682599999999999929e-01,2.258607000000000031e+00,1.770105000000000040e+00,4.999979999999999980e-01,-4.639999999999999680e-02
1.584750000000000048e-01,2.307640000000000136e+00,1.765465000000000062e+00,4.999979999999999980e-01,-5.436900000000000066e-02
1.489360000000000128e-01,2.356720999999999844e+00,1.760027999999999926e+00,4.999979999999999980e-01,-6.332100000000000228e-02
1.396860000000000046e-01,2.405857999999999830e+00,1.753695999999999922e+00,4.999979999999999980e-01,-7.338600000000000678e-02
1.307730000000000004e-01,2.455057000000000045e+00,1.746356999999999937e+00,4.999979999999999980e-01,-8.469799999999999551e-02
1.222479999999999956e-01,2.504323999999999995e+00,1.737886999999999960e+00,4.999979999999999980e-01,-9.739699999999999747e-02
1.141729999999999967e-01,2.553666999999999909e+00,1.728148000000000017e+00,4.999979999999999980e-01,-1.116270000000000040e-01
1.066140000000000004e-01,2.603092000000000183e+00,1.716984999999999983e+00,4.999979999999999980e-01,-1.275340000000000085e-01
9.964599999999999846e-02,2.652604000000000184e+00,1.704231999999999969e+00,4.999979999999999980e-01,-1.452610000000000012e-01
9.335400000000000642e-02,2.702205999999999886e+00,1.689705000000000013e+00,4.999979999999999980e-01,-1.649460000000000093e-01
8.783199999999999341e-02,2.751898999999999873e+00,1.673211000000000004e+00,4.999979999999999980e-01,-1.867149999999999921e-01
8.318499999999999506e-02,2.801682000000000006e+00,1.654538999999999982e+00,4.999979999999999980e-01,-2.106760000000000022e-01
7.952800000000000147e-02,2.851545999999999914e+00,1.633472000000000035e+00,4.999979999999999980e-01,-2.369130000000000125e-01
7.698800000000000088e-02,2.901480999999999977e+00,1.609779999999999989e+00,4.999979999999999980e-01,-2.654710000000000125e-01
7.570200000000000540e-02,2.951461999999999808e+00,1.583232999999999890e+00,4.999979999999999980e-01,-2.963500000000000023e-01
7.582099999999999951e-02,3.001459999999999795e+00,1.553598000000000035e+00,4.999979999999999980e-01,-3.294880000000000031e-01
7.750500000000000445e-02,3.051429000000000169e+00,1.520648999999999917e+00,4.999979999999999980e-01,-3.647480000000000167e-01
8.092100000000000681e-02,3.101309000000000093e+00,1.484174000000000104e+00,4.999979999999999980e-01,-4.019010000000000082e-01
8.624600000000000322e-02,3.151021000000000072e+00,1.443983999999999934e+00,4.999979999999999980e-01,-4.406079999999999997e-01
9.365999999999999326e-02,3.200464000000000198e+00,1.399923999999999946e+00,4.999979999999999980e-01,-4.804030000000000244e-01
1.033430000000000043e-01,3.249512999999999874e+00,1.351882999999999946e+00,4.999979999999999980e-01,-5.206779999999999742e-01
1.154659999999999992e-01,3.298014999999999919e+00,1.299816000000000082e+00,4.999970000000000248e-01,-5.606670000000000265e-01
1.301930000000000032e-01,3.345788999999999902e+00,1.243748999999999993e+00,4.999970000000000248e-01,-5.994399999999999729e-01
1.476649999999999907e-01,3.392628999999999895e+00,1.183804999999999996e+00,4.999970000000000248e-01,-6.359010000000000495e-01
1.679940000000000044e-01,3.438301000000000052e+00,1.120214999999999961e+00,4.999970000000000248e-01,-6.688060000000000116e-01
1.912560000000000093e-01,3.482549000000000117e+00,1.053333999999999993e+00,4.999970000000000248e-01,-6.967950000000000532e-01
2.174830000000000096e-01,3.525106000000000073e+00,9.836549999999999461e-01,4.999959999999999960e-01,-7.184589999999999588e-01
2.466530000000000111e-01,3.565700999999999787e+00,9.118089999999999806e-01,4.999959999999999960e-01,-7.324410000000000087e-01
2.786879999999999913e-01,3.604076000000000057e+00,8.385650000000000048e-01,4.999950000000000228e-01,-7.376049999999999551e-01
3.134549999999999836e-01,3.639993000000000034e+00,7.648040000000000393e-01,4.999970000000000248e-01,-7.332680000000000309e-01
3.507669999999999955e-01,3.673259999999999970e+00,6.914770000000000083e-01,4.999979999999999980e-01,-7.195489999999999942e-01
3.903960000000000208e-01,3.703730999999999884e+00,6.195220000000000171e-01,4.999979999999999980e-01,-6.973540000000000294e-01
4.320820000000000216e-01,3.731320999999999888e+00,5.497870000000000257e-01,4.999979999999999980e-01,-6.680160000000000542e-01
4.755539999999999767e-01,3.756003000000000203e+00,4.829860000000000264e-01,4.999979999999999980e-01,-6.330480000000000551e-01
5.205400000000000027e-01,3.777807999999999833e+00,4.196810000000000263e-01,4.999979999999999980e-01,-5.939790000000000347e-01
5.667790000000000328e-01,3.796813999999999911e+00,3.602830000000000199e-01,4.999979999999999980e-01,-5.522430000000000394e-01
6.140309999999999935e-01,3.813140000000000196e+00,3.050590000000000246e-01,4.999979999999999980e-01,-5.091250000000000497e-01
6.620840000000000058e-01,3.826937000000000033e+00,2.541459999999999830e-01,4.999979999999999980e-01,-4.657229999999999981e-01
7.107529999999999681e-01,3.838376999999999928e+00,2.075740000000000085e-01,4.999979999999999980e-01,-4.229470000000000174e-01
7.598829999999999751e-01,3.847643000000000146e+00,1.652790000000000092e-01,4.999979999999999980e-01,-3.815169999999999950e-01
8.093460000000000099e-01,3.854926999999999992e+00,1.271269999999999900e-01,4.999979999999999980e-01,-3.419789999999999774e-01
8.590410000000000545e-01,3.860416999999999987e+00,9.292899999999999772e-02,4.999979999999999980e-01,-3.047259999999999969e-01
9.088880000000000292e-01,3.864297999999999789e+00,6.245699999999999863e-02,4.999979999999999980e-01,-2.700150000000000050e-01
9.588269999999999849e-01,3.866744000000000181e+00,3.545500000000000040e-02,4.999979999999999980e-01,-2.379920000000000091e-01
1.008812000000000042e+00,3.867922000000000082e+00,1.165599999999999969e-02,4.999979999999999980e-01,-2.087090000000000056e-01
1.058810999999999947e+00,3.867983000000000171e+00,-9.214999999999999233e-03,4.999979999999999980e-01,-1.821470000000000034e-01
1.108800999999999926e+00,3.867067000000000032e+00,-2.742899999999999852e-02,4.999979999999999980e-01,-1.582290000000000085e-01
1.158768999999999938e+00,3.865299999999999958e+00,-4.325199999999999878e-02,4.999979999999999980e-01,-1.368369999999999864e-01
1.208706000000000058e+00,3.862797000000000036e+00,-5.693600000000000050e-02,4.999979999999999980e-01,-1.178239999999999982e-01
1.258607000000000031e+00,3.859656999999999893e+00,-6.871800000000000130e-02,4.999979999999999980e-01,-1.010240000000000027e-01
1.308470999999999940e+00,3.855971999999999955e+00,-7.882100000000000217e-02,4.999979999999999980e-01,-8.626200000000000534e-02
1.358298000000000005e+00,3.851820000000000022e+00,-8.744699999999999696e-02,4.999979999999999980e-01,-7.335600000000000454e-02
1.408090000000000064e+00,3.847271000000000107e+00,-9.478300000000000614e-02,4.999979999999999980e-01,-6.212899999999999673e-02
1.457851000000000008e+00,3.842384000000000022e+00,-1.009960000000000024e-01,4.999979999999999980e-01,-5.240899999999999725e-02
1.507581999999999978e+00,3.837213000000000207e+00,-1.062369999999999981e-01,4.999979999999999980e-01,-4.402999999999999969e-02
1.557288000000000006e+00,3.831802000000000152e+00,-1.106400000000000022e-01,4.999979999999999980e-01,-3.683800000000000269e-02
1.606972000000000067e+00,3.826188999999999840e+00,-1.143229999999999941e-01,4.999979999999999980e-01,-3.068900000000000100e-02
1.656636999999999915e+00,3.820409999999999862e+00,-1.173919999999999964e-01,4.999979999999999980e-01,-2.545100000000000140e-02
1.706285000000000052e+00,3.814490000000000158e+00,-1.199370000000000019e-01,4.999979999999999980e-01,-2.100300000000000084e-02
1.755919000000000008e+00,3.808456000000000063e+00,-1.220379999999999937e-01,4.999979999999999980e-01,-1.723699999999999885e-02
1.805541999999999980e+00,3.802325999999999873e+00,-1.237609999999999960e-01,4.999979999999999980e-01,-1.405400000000000052e-02
1.855155000000000109e+00,3.796119000000000021e+00,-1.251670000000000005e-01,4.999979999999999980e-01,-1.136599999999999937e-02
1.904760000000000009e+00,3.789848999999999801e+00,-1.263029999999999986e-01,4.999979999999999980e-01,-9.093999999999999653e-03
1.954358999999999957e+00,3.783528000000000002e+00,-1.272129999999999928e-01,4.999979999999999980e-01,-7.167999999999999892e-03
2.003951999999999956e+00,3.777166999999999941e+00,-1.279289999999999872e-01,4.999979999999999980e-01,-5.524000000000000264e-03
2.053542000000000201e+00,3.770773999999999848e+00,-1.284820000000000129e-01,4.999979999999999980e-01,-4.105000000000000142e-03
2.103127999999999886e+00,3.764356999999999953e+00,-1.288920000000000066e-01,4.999979999999999980e-01,-2.857999999999999863e-03
2.152712999999999877e+00,3.757924000000000042e+00,-1.291779999999999873e-01,4.999979999999999980e-01,-1.737000000000000046e-03
2.202294999999999892e+00,3.751478000000000090e+00,-1.293519999999999948e-01,4.999979999999999980e-01,-6.960000000000000041e-04
2.251876999999999907e+00,3.745026999999999884e+00,-1.294210000000000083e-01,4.999979999999999980e-01,3.069999999999999812e-04
2.301458999999999921e+00,3.738574999999999982e+00,-1.293910000000000060e-01,4.999979999999999980e-01,1.312999999999999931e-03
2.351040999999999936e+00,3.732127000000000194e+00,-1.292600000000000138e-01,4.999979999999999980e-01,2.363000000000000083e-03
2.400624999999999787e+00,3.725687000000000193e+00,-1.290229999999999988e-01,4.999979999999999980e-01,3.500000000000000073e-03
2.450210000000000221e+00,3.719263000000000208e+00,-1.286730000000000096e-01,4.999979999999999980e-01,4.766000000000000271e-03
2.499798000000000187e+00,3.712858999999999909e+00,-1.281970000000000054e-01,4.999979999999999980e-01,6.206999999999999844e-03
2.549389999999999823e+00,3.706481999999999832e+00,-1.275759999999999950e-01,4.999979999999999980e-01,7.874000000000000790e-03
2.598986000000000018e+00,3.700140000000000207e+00,-1.267890000000000128e-01,4.999979999999999980e-01,9.820000000000000603e-03
2.648587000000000025e+00,3.693842000000000070e+00,-1.258070000000000022e-01,4.999979999999999980e-01,1.210499999999999944e-02
2.698195999999999817e+00,3.687597999999999931e+00,-1.245959999999999984e-01,4.999979999999999980e-01,1.479300000000000059e-02
2.747812999999999839e+00,3.681420999999999832e+00,-1.231170000000000042e-01,4.999979999999999980e-01,1.795700000000000074e-02
2.797438999999999787e+00,3.675324999999999953e+00,-1.213209999999999983e-01,4.999979999999999980e-01,2.167699999999999835e-02
2.847078000000000220e+00,3.669328000000000145e+00,-1.191529999999999950e-01,4.999979999999999980e-01,2.604000000000000065e-02
2.896730999999999945e+00,3.663448999999999955e+00,-1.165489999999999998e-01,4.999979999999999980e-01,3.114400000000000154e-02
2.946400999999999826e+00,3.657712000000000074e+00,-1.134349999999999942e-01,4.999979999999999980e-01,3.709099999999999897e-02
2.996090000000000142e+00,3.652144999999999975e+00,-1.097260000000000041e-01,4.999979999999999980e-01,4.399700000000000139e-02
3.045800999999999981e+00,3.646778999999999993e+00,-1.053260000000000030e-01,4.999979999999999980e-01,5.198099999999999943e-02
3.095537000000000205e+00,3.641652000000000111e+00,-1.001279999999999948e-01,4.999979999999999980e-01,6.117299999999999821e-02
3.145300999999999902e+00,3.636805999999999983e+00,-9.401099999999999735e-02,4.999979999999999980e-01,7.170500000000000485e-02
3.195097000000000076e+00,3.632290999999999936e+00,-8.684000000000000052e-02,4.999979999999999980e-01,8.371399999999999675e-02
3.244925999999999977e+00,3.628162999999999805e+00,-7.846899999999999709e-02,4.999979999999999980e-01,9.733799999999999397e-02
3.294789999999999885e+00,3.624486000000000097e+00,-6.873500000000000443e-02,4.999979999999999980e-01,1.127080000000000026e-01
3.344689999999999941e+00,3.621332999999999913e+00,-5.746400000000000119e-02,4.999979999999999980e-01,1.299490000000000089e-01
3.394625000000000004e+00,3.618786000000000058e+00,-4.446900000000000158e-02,4.999979999999999980e-01,1.491679999999999950e-01
3.444589999999999819e+00,3.616935999999999929e+00,-2.955299999999999941e-02,4.999979999999999980e-01,1.704529999999999934e-01
3.494578000000000184e+00,3.615883999999999876e+00,-1.250700000000000076e-02,4.999979999999999980e-01,1.938560000000000005e-01
3.544576999999999867e+00,3.615743999999999847e+00,6.878000000000000433e-03,4.999979999999999980e-01,2.193920000000000037e-01
3.594568000000000207e+00,3.616636000000000184e+00,2.881699999999999887e-02,4.999979999999999980e-01,2.470209999999999906e-01
3.644524000000000097e+00,3.618694000000000077e+00,5.351999999999999813e-02,4.999979999999999980e-01,2.766429999999999723e-01
3.694408999999999832e+00,3.622059000000000140e+00,8.118400000000000616e-02,4.999979999999999980e-01,3.080820000000000225e-01
3.744174000000000113e+00,3.626879999999999882e+00,1.119919999999999943e-01,4.999979999999999980e-01,3.410799999999999943e-01
3.793754999999999988e+00,3.633313999999999933e+00,1.461000000000000076e-01,4.999979999999999980e-01,3.752900000000000125e-01
3.843074000000000101e+00,3.641519999999999868e+00,1.836289999999999867e-01,4.999979999999999980e-01,4.102740000000000276e-01
3.892033000000000076e+00,3.651654999999999873e+00,2.246569999999999956e-01,4.999979999999999980e-01,4.455149999999999944e-01
3.940512000000000015e+00,3.663876000000000133e+00,2.692080000000000028e-01,4.999979999999999980e-01,4.804359999999999742e-01
3.988373000000000168e+00,3.678326999999999902e+00,3.172519999999999785e-01,4.999979999999999980e-01,5.144419999999999549e-01
4.035454999999999792e+00,3.695139000000000173e+00,3.686960000000000237e-01,4.999979999999999980e-01,5.469910000000000050e-01
4.081578999999999624e+00,3.714424999999999866e+00,4.233950000000000213e-01,4.999979999999999980e-01,5.777010000000000201e-01
4.126545000000000130e+00,3.736273000000000177e+00,4.811650000000000094e-01,4.999979999999999980e-01,6.065180000000000016e-01
4.170138999999999818e+00,3.760743000000000169e+00,5.418169999999999931e-01,4.999979999999999980e-01,6.339420000000000055e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.863890000000000158e-01,1.629289999999999905e+00
4.842400000000000176e-02,3.954000000000000049e-03,1.629289999999999905e-01,4.934350000000000125e-01,1.552370999999999945e+00
9.629899999999999571e-02,1.569699999999999915e-02,3.181660000000000044e-01,4.984750000000000014e-01,1.471433999999999909e+00
1.423290000000000111e-01,3.471099999999999880e-02,4.653100000000000014e-01,4.999970000000000248e-01,1.384978999999999960e+00
1.853190000000000115e-01,6.016400000000000220e-02,6.038069999999999826e-01,4.999979999999999980e-01,1.293156999999999890e+00
2.245300000000000074e-01,9.113100000000000367e-02,7.331229999999999691e-01,4.999979999999999980e-01,1.197106000000000003e+00
2.595950000000000202e-01,1.267320000000000113e-01,8.528339999999999810e-01,4.999990000000000268e-01,1.098486000000000073e+00
2.903549999999999742e-01,1.661189999999999889e-01,9.626820000000000377e-01,4.999990000000000268e-01,9.991379999999999706e-01
3.168250000000000233e-01,2.085130000000000039e-01,1.062596000000000096e+00,4.999990000000000268e-01,9.008659999999999446e-01
3.391569999999999863e-01,2.532300000000000106e-01,1.152682999999999902e+00,4.999990000000000268e-01,8.052949999999999831e-01
3.575980000000000270e-01,2.996900000000000119e-01,1.233211999999999975e+00,4.999990000000000268e-01,7.137909999999999533e-01
3.724609999999999865e-01,3.474189999999999778e-01,1.304591000000000056e+00,4.999990000000000268e-01,6.274279999999999857e-01
3.840930000000000177e-01,3.960380000000000011e-01,1.367334000000000049e+00,4.999990000000000268e-01,5.469870000000000010e-01
3.928519999999999790e-01,4.452590000000000159e-01,1.422033000000000103e+00,4.999990000000000268e-01,4.729720000000000035e-01
3.990909999999999735e-01,4.948629999999999973e-01,1.469330000000000025e+00,4.999990000000000268e-01,4.056390000000000273e-01
4.031449999999999756e-01,5.446950000000000403e-01,1.509894000000000069e+00,4.999990000000000268e-01,3.450349999999999806e-01
4.053269999999999929e-01,5.946449999999999791e-01,1.544397000000000020e+00,4.999990000000000268e-01,2.910369999999999902e-01
4.059189999999999743e-01,6.446389999999999620e-01,1.573501000000000039e+00,4.999990000000000268e-01,2.433869999999999922e-01
4.051759999999999806e-01,6.946320000000000272e-01,1.597839999999999927e+00,4.999990000000000268e-01,2.017279999999999907e-01
4.033200000000000118e-01,7.445969999999999533e-01,1.618012999999999924e+00,4.999990000000000268e-01,1.656360000000000054e-01
4.005460000000000131e-01,7.945189999999999753e-01,1.634576000000000029e+00,4.999990000000000268e-01,1.346449999999999869e-01
3.970239999999999880e-01,8.443950000000000067e-01,1.648041000000000089e+00,4.999990000000000268e-01,1.082719999999999932e-01
3.928960000000000230e-01,8.942240000000000189e-01,1.658868000000000009e+00,4.999990000000000268e-01,8.602799999999999336e-02
3.882840000000000180e-01,9.440100000000000158e-01,1.667470999999999925e+00,4.999990000000000268e-01,6.744100000000000095e-02
3.832900000000000196e-01,9.937599999999999767e-01,1.674215000000000009e+00,4.999990000000000268e-01,5.205699999999999911e-02
3.779980000000000007e-01,1.043479000000000045e+00,1.679419999999999913e+00,4.999990000000000268e-01,3.945400000000000296e-02
3.724799999999999778e-01,1.093174000000000090e+00,1.683365999999999918e+00,4.999990000000000268e-01,2.924099999999999963e-02
3.667909999999999782e-01,1.142849000000000004e+00,1.686290000000000067e+00,4.999990000000000268e-01,2.106399999999999939e-02
3.609769999999999923e-01,1.192509000000000041e+00,1.688396000000000008e+00,4.999990000000000268e-01,1.460700000000000019e-02
3.550740000000000007e-01,1.242159999999999931e+00,1.689856999999999942e+00,4.999990000000000268e-01,9.589999999999999566e-03
3.491110000000000047e-01,1.291803000000000035e+00,1.690816000000000097e+00,4.999990000000000268e-01,5.765000000000000159e-03
3.431100000000000261e-01,1.341441000000000106e+00,1.691392000000000007e+00,4.999990000000000268e-01,2.919999999999999853e-03
3.370879999999999987e-01,1.391076999999999897e+00,1.691683999999999966e+00,4.999990000000000268e-01,8.710000000000000294e-04
3.310560000000000169e-01,1.440711999999999993e+00,1.691772000000000054e+00,4.999990000000000268e-01,-5.360000000000000181e-04
3.250230000000000063e-01,1.490347000000000088e+00,1.691718000000000055e+00,4.999990000000000268e-01,-1.435000000000000078e-03
3.189949999999999730e-01,1.539981999999999962e+00,1.691573999999999911e+00,4.999990000000000268e-01,-1.935000000000000088e-03
3.129759999999999764e-01,1.589617999999999975e+00,1.691381000000000023e+00,4.999990000000000268e-01,-2.126999999999999984e-03
3.069669999999999899e-01,1.639256000000000046e+00,1.691168000000000005e+00,4.999990000000000268e-01,-2.089000000000000145e-03
3.009680000000000133e-01,1.688893999999999895e+00,1.690959000000000101e+00,4.999990000000000268e-01,-1.884000000000000041e-03
2.949789999999999912e-01,1.738534000000000024e+00,1.690771000000000024e+00,4.999990000000000268e-01,-1.564999999999999985e-03
2.889979999999999771e-01,1.788175000000000070e+00,1.690614000000000061e+00,4.999990000000000268e-01,-1.177000000000000095e-03
2.830250000000000266e-01,1.837817000000000034e+00,1.690496999999999916e+00,4.999990000000000268e-01,-7.600000000000000418e-04
2.770560000000000245e-01,1.887458999999999998e+00,1.690420999999999951e+00,4.999990000000000268e-01,-3.519999999999999908e-04
2.710899999999999976e-01,1.937102000000000102e+00,1.690385999999999944e+00,4.999990000000000268e-01,1.299999999999999920e-05
2.651240000000000263e-01,1.986744999999999983e+00,1.690387000000000084e+00,4.999990000000000268e-01,2.959999999999999849e-04
2.591579999999999995e-01,2.036386999999999947e+00,1.690415999999999919e+00,4.999990000000000268e-01,4.589999999999999896e-04
2.531909999999999994e-01,2.086030000000000051e+00,1.690461999999999909e+00,4.999990000000000268e-01,4.569999999999999952e-04
2.472199999999999953e-01,2.135672000000000015e+00,1.690507999999999900e+00,4.999990000000000268e-01,2.369999999999999874e-04
2.412489999999999912e-01,2.185313999999999979e+00,1.690531999999999924e+00,4.999990000000000268e-01,-2.620000000000000258e-04
2.352769999999999861e-01,2.234955999999999943e+00,1.690506000000000064e+00,4.999990000000000268e-01,-1.113000000000000057e-03
2.293080000000000118e-01,2.284599000000000046e+00,1.690393999999999952e+00,4.999990000000000268e-01,-2.400999999999999922e-03
2.233489999999999920e-01,2.334242000000000150e+00,1.690153999999999934e+00,4.999990000000000268e-01,-4.229000000000000120e-03
2.174049999999999871e-01,2.383887000000000089e+00,1.689731000000000094e+00,4.999990000000000268e-01,-6.714999999999999615e-03
2.114890000000000103e-01,2.433536000000000143e+00,1.689060000000000006e+00,4.999990000000000268e-01,-9.995999999999999677e-03
2.056149999999999922e-01,2.483190000000000008e+00,1.688059999999999894e+00,4.999990000000000268e-01,-1.423199999999999986e-02
1.998000000000000054e-01,2.532849999999999824e+00,1.686636999999999942e+00,4.999990000000000268e-01,-1.960200000000000137e-02
1.940699999999999925e-01,2.582520999999999844e+00,1.684676999999999980e+00,4.999990000000000268e-01,-2.630899999999999905e-02
1.884540000000000104e-01,2.632204000000000210e+00,1.682045999999999930e+00,4.999990000000000268e-01,-3.457799999999999763e-02
1.829890000000000128e-01,2.681904999999999983e+00,1.678587999999999969e+00,4.999990000000000268e-01,-4.465399999999999925e-02
1.777199999999999891e-01,2.731625999999999888e+00,1.674123000000000028e+00,4.999990000000000268e-01,-5.680199999999999833e-02
1.727049999999999974e-01,2.781374000000000013e+00,1.668441999999999981e+00,4.999990000000000268e-01,-7.130200000000000427e-02
1.680069999999999897e-01,2.831151999999999891e+00,1.661311999999999900e+00,4.999990000000000268e-01,-8.844200000000000672e-02
1.637079999999999924e-01,2.880967000000000056e+00,1.652468000000000048e+00,4.999990000000000268e-01,-1.085099999999999953e-01
1.598999999999999866e-01,2.930820999999999898e+00,1.641617000000000104e+00,4.999990000000000268e-01,-1.317850000000000132e-01
1.566899999999999959e-01,2.980717999999999979e+00,1.628438999999999970e+00,4.999990000000000268e-01,-1.585219999999999962e-01
1.542050000000000087e-01,3.030654999999999877e+00,1.612586000000000075e+00,4.999990000000000268e-01,-1.889309999999999878e-01
1.525890000000000024e-01,3.080627999999999922e+00,1.593693000000000026e+00,4.999990000000000268e-01,-2.231609999999999983e-01
1.520019999999999982e-01,3.130624000000000073e+00,1.571377000000000024e+00,4.999990000000000268e-01,-2.612729999999999775e-01
